dataset_id,window,sensor_scope,comparison_feature_set,baseline_feature_set,candidate_feature_set,is_optical_proxy_feature_set,candidate_model_id,validation_scheme,same_sample_n,baseline_n_folds,candidate_n_folds,baseline_rmse,candidate_rmse,rmse_reduction,baseline_mae,candidate_mae,mae_reduction,baseline_r2,candidate_r2,r2_gain,baseline_bias_mean,candidate_bias_mean,bias_change_abs,underpowered,severe_fold_loss,secondary_rmse_reduction,secondary_mae_reduction,classification,classification_rank,comparison
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_0.1,river_year_groupkfold,76,5,5,2.09245870543708,2.2249437791086004,-0.1324850736715204,1.5014540104421967,1.6311137574560046,-0.1296597470138079,0.7324420710157993,0.6974883414016375,-0.034953729614161766,-0.05636160561678244,0.028599938340978025,-0.027761667275804414,False,False,-0.1324850736715204,-0.1296597470138079,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_1,leave_one_river_out,76,6,6,3.1507210935759002,3.057770386221956,0.0929507073539444,2.6605875672147046,2.566817462281897,0.09377010493280746,0.3933699010958308,0.42863481454353725,0.035264913447706436,-0.2509014075871811,-0.4295732148642139,0.1786718072770328,False,False,-0.1349703502103221,-0.12271477872641112,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_1,leave_one_year_out,76,14,14,2.17759778043745,2.176745466464749,0.0008523139727008022,1.5657523056902265,1.595105651097805,-0.0293533454075785,0.7183303311559159,0.7185507795918789,0.00022044843596291663,0.05147850333818258,0.06317044558476514,0.011691942246582564,False,False,-0.1349703502103221,-0.12271477872641112,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_1,river_year_groupkfold,76,5,5,2.09245870543708,2.227429055647402,-0.1349703502103221,1.5014540104421967,1.6241687891686079,-0.12271477872641112,0.7324420710157993,0.6968121490127349,-0.03562992200306436,-0.05636160561678244,0.03405578591324631,-0.02230581970353613,False,False,-0.1349703502103221,-0.12271477872641112,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_10,leave_one_river_out,76,6,6,3.1507210935759002,3.1322567689814655,0.0184643245944347,2.6605875672147046,2.462192952482919,0.19839461473178543,0.3933699010958308,0.4004591951308363,0.007089294035005467,-0.2509014075871811,-0.3915506318851919,0.1406492242980108,False,False,-0.3770806290796789,-0.2836700140028765,optical_marginal,2,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_10,leave_one_year_out,76,14,14,2.17759778043745,2.3875756490779954,-0.20997786864054557,1.5657523056902265,1.7313646155618987,-0.1656123098716722,0.7183303311559159,0.6613905810465764,-0.05693975010933949,0.05147850333818258,0.054183017270590106,0.002704513932407525,False,False,-0.3770806290796789,-0.2836700140028765,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_10,river_year_groupkfold,76,5,5,2.09245870543708,2.469539334516759,-0.3770806290796789,1.5014540104421967,1.7851240244450732,-0.2836700140028765,0.7324420710157993,0.6273201349082833,-0.10512193610751597,-0.05636160561678244,0.053447953324840085,-0.002913652291942355,False,False,-0.3770806290796789,-0.2836700140028765,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_100,leave_one_river_out,76,6,6,3.1507210935759002,3.5388759824624425,-0.38815488888654226,2.6605875672147046,2.721341500703092,-0.060753933488387535,0.3933699010958308,0.23469470099623901,-0.1586752000995918,-0.2509014075871811,-0.20558577561272626,-0.045315631974454845,False,False,-1.1122292594347067,-0.8335873970805587,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_100,leave_one_year_out,76,14,14,2.17759778043745,3.2077514328129357,-1.030153652375486,1.5657523056902265,2.3322062056268376,-0.7664538999366111,0.7183303311559159,0.38879602777421673,-0.3295343033816992,0.05147850333818258,0.05003475533708875,-0.001443748001093828,False,False,-1.1122292594347067,-0.8335873970805587,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
any_sensor_0d,0d,any_sensor,O2_indices,B0_F3_same_subset,O2_indices,True,ridge_alpha_100,river_year_groupkfold,76,5,5,2.09245870543708,3.2046879648717868,-1.1122292594347067,1.5014540104421967,2.3350414075227555,-0.8335873970805587,0.7324420710157993,0.37241069717363207,-0.3600313738421672,-0.05636160561678244,0.022891780722991174,-0.033469824893791265,False,False,-1.1122292594347067,-0.8335873970805587,optical_worse_than_baseline,4,candidate_minus_B0_F3_same_subset
