dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,month,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,10,6,5,,1.4020904071987803,1.1424161019055208,1.1770428141937217,-0.43010226931257556,0.6888705555338728,0.657208890525413,0.6571428571428573,0.39624906693860235
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,11,2,2,,0.9970756819164698,0.9083711423953957,0.9083711423953957,-1.3712465001277696,-0.41112258893482956,-0.41112258893482956,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,1,1,1,,0.2722646348624598,0.2722646348624598,0.2722646348624598,,-0.2722646348624598,-0.2722646348624598,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,2,1,1,,0.14300489091564117,0.14300489091564117,0.14300489091564117,,-0.14300489091564117,-0.14300489091564117,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,3,2,2,,2.2644295030101023,1.7160391784422382,1.7160391784422382,-1.1097227150109714,-1.7160391784422382,-1.7160391784422382,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,4,4,3,,3.8977111619920914,3.687267999898153,3.8268529163897425,-4.793003737776068,1.2216968185572916,2.4397832664921006,0.7999999999999999,0.328459042297012
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,5,8,5,,3.4148471923994137,2.6054114630275063,2.05585330843524,0.7577597157903995,0.8855109772615231,-0.09367276336884323,0.9523809523809524,0.9151659366900213
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,6,19,5,,1.8460072985947975,1.4396123288932698,1.2706152253266705,0.7455504670482286,-0.4977415503766987,-1.0285041625461862,0.871817719676891,0.8743572245735175
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,7,12,4,,1.8245844882276114,1.3623749313686673,1.0240445554208897,0.7128967480990142,-0.6227414535343737,-0.2560316426689717,0.8251748251748254,0.8639105012624287
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,8,11,5,,2.3616277710625786,1.6543931681886406,1.0066386648095427,0.6087360787157199,1.2527441944763373,0.6047337227260687,0.8000000000000002,0.8879222862334866
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,9,10,5,,2.498725080923596,1.9193796225534396,1.4811498353775798,-3.268655288363955,-0.3644386893341423,-0.10376062309907397,0.7963562622208846,0.7411597820968561
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,10,6,4,,1.432757972292755,1.3362713357935105,1.1546114709662127,-0.4933469772626058,0.39515902098621886,0.2468490724936614,0.2571428571428572,0.18404731271896754
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,linear_regression,river_year_groupkfold,11,2,2,,0.9882367735515551,0.9056628518701757,0.9056628518701757,-1.329391441629285,-0.3954576075156071,-0.3954576075156071,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,1,1,1,,1.4637707568118463,1.4637707568118463,1.4637707568118463,,-1.4637707568118463,-1.4637707568118463,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,2,1,1,,1.676823645787417,1.676823645787417,1.676823645787417,,1.676823645787417,1.676823645787417,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,3,2,2,,2.911695567790138,2.9111144469623853,2.9111144469623853,-2.4881865274769632,-0.05817006253752277,-0.05817006253752277,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,4,4,3,,3.7080777214818164,3.2810138965220172,2.5161282906385565,-4.2430277935366165,1.8137513206748614,1.9965921769465045,0.39999999999999997,0.13789519485950677
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,5,8,3,,4.589607255909942,3.6344838838396134,2.8422338083062297,0.5624226185828786,2.115363921900284,1.334314967061155,0.8333333333333335,0.827952419571211
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,6,19,6,,3.5296030849836613,3.0946450891038464,3.4386320120109657,0.06977807555612325,-1.4036675019434328,-2.5873009390107553,0.52941196874639,0.4849083949400598
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,7,12,5,,2.578267942869262,2.3004738596035903,2.7212285234413693,0.4267207106433243,-0.6976788858817998,-0.6474143161660051,0.8601398601398602,0.6917334375477698
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,8,11,6,,3.4357943632810546,3.0908846740576994,3.3050438633275183,0.17186481955669053,0.70733191460435,1.914628170506174,0.3181818181818182,0.4888915294063122
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,9,10,5,,2.2226913238666985,2.0089423323278592,1.5729052594715847,-2.3776328635373627,-1.3797802285392256,-1.4607266814418884,0.3282689935872349,0.3603812696250985
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,10,6,4,,2.1571500188947947,1.9528706374264584,1.8206517063855485,-2.385133168318387,-0.7476015379538755,-1.0336085312746959,-0.028571428571428574,-0.02488703448465167
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_river_out,11,2,1,,1.0440711882747524,0.7721359123458535,0.7721359123458535,-1.6000438781424333,-0.7027736328657257,-0.7027736328657257,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,1,1,1,,1.670775063011046,1.670775063011046,1.670775063011046,,-1.670775063011046,-1.670775063011046,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,2,1,1,,4.272240999095521,4.272240999095521,4.272240999095521,,4.272240999095521,4.272240999095521,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,3,2,2,,1.9521757122234416,1.818503761304684,1.818503761304684,-0.5679982733438784,-1.818503761304684,-1.818503761304684,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,4,4,3,,3.5078592630666474,3.2875917737072875,3.3053222551637695,-3.692116914959956,0.9087247545024804,2.1022825907602494,0.7999999999999999,0.35380860963536276
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,5,8,6,,3.6856002536582224,2.914277535148832,2.293592334925611,0.7178238677554896,0.9807096400850682,0.12424297473886159,0.880952380952381,0.8815764506698806
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,6,18,10,,1.8675799743804011,1.3908958155170918,1.1177831178731594,0.7489855141731702,-0.43128890622478155,-0.8843473348267397,0.8502070652444826,0.8731840846896777
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,7,11,5,,1.7844081993698508,1.4543145718891128,1.0161831072387493,0.7264675045857154,-0.5027298997146564,-0.20454219085702796,0.7545454545454545,0.8676492554489991
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,8,10,6,,2.3287923011689755,1.668368463155091,1.0455826236630164,0.6511354727270051,1.2114825082087939,0.6301448120395698,0.8303030303030302,0.9327516483119398
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,9,10,6,,2.5523757167545806,1.9177025684327162,1.3523971175368614,-3.453929528822557,-0.4297407968082417,-0.04077774427450809,0.7294866524160775,0.6902611886140353
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,10,6,5,,1.4858145852775566,1.2554328281398368,1.116165611750316,-0.6059953899753558,0.6400157969597168,0.6543757445929856,0.48571428571428577,0.22847901748986058
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,11,2,2,,0.7779709030392931,0.7663664564732322,0.7663664564732322,-0.4436009623607833,-0.1338700129544872,-0.1338700129544872,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,1,1,1,,1.3660416937847497,1.3660416937847497,1.3660416937847497,,-1.3660416937847497,-1.3660416937847497,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,2,1,1,,1.917789558871723,1.917789558871723,1.917789558871723,,1.917789558871723,1.917789558871723,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,3,2,2,,2.1107629149109175,1.8323494461516976,1.8323494461516976,-0.8331022060914008,-1.8323494461516976,-1.8323494461516976,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,4,4,3,,3.185311909791836,2.9659832421102825,3.0463865593332504,-2.8689082793752956,0.8012952121816355,1.8565177372127126,0.7999999999999999,0.3788393209943254
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,5,8,5,,3.4595501296055198,2.7072451677714553,2.0310380971692004,0.7513759858370561,0.9543374561432315,0.34414715171068155,0.9523809523809524,0.9099539519068542
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,6,19,5,,1.8409697464044634,1.3967138050574142,1.2530090542303451,0.7469373021416087,-0.47627191441729266,-1.0125585389365916,0.8560143773262524,0.8740297453706642
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,7,12,4,,1.6422073387830944,1.3144612922987562,0.9928728676233138,0.7674233385756785,-0.5321476852306859,-0.5139117594829903,0.7972027972027973,0.8913371066562654
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,8,11,5,,2.183864317894126,1.5356779477707958,0.8280734280851698,0.6654213583235209,1.0211428876942132,0.3266661225864924,0.881818181818182,0.9164070194797943
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,9,10,5,,2.373198021236432,1.7757685115062525,1.4223758247289693,-2.850543979771682,-0.28729640015165947,-0.08959317876843276,0.8145934285312865,0.7336959218112008
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,10,6,4,,1.3693429150620227,1.2479670615975882,1.082253120415647,-0.36407892170160294,0.37357061503337324,0.15386673591224875,0.2571428571428572,0.17824966141282467
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,river_year_groupkfold,11,2,2,,0.7978638066262383,0.7816037986231317,0.7816037986231317,-0.5183712918390877,-0.16025653154240693,-0.16025653154240693,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,1,1,1,,1.2086443557115025,1.2086443557115025,1.2086443557115025,,-1.2086443557115025,-1.2086443557115025,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,2,1,1,,1.1433374279629103,1.1433374279629103,1.1433374279629103,,1.1433374279629103,1.1433374279629103,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,3,2,2,,2.7225099725398607,2.720569308344869,2.720569308344869,-2.0496270287975906,-0.10277737626012673,-0.10277737626012673,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,4,4,3,,3.293962233253221,2.802914264316903,2.2068290061568456,-3.137344973917462,1.4849184807533657,1.4599600547603802,-0.19999999999999998,0.11975240096004246
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,5,8,3,,4.726208610312174,3.701375732531953,2.9207943852068863,0.5359875939591101,2.097576543021879,1.165626554005639,0.8333333333333335,0.8161950516566524
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,6,19,6,,3.5255704269682795,3.0963941451719745,3.354968297874719,0.07190246396595024,-1.322824263245821,-2.7073567508836307,0.5329238226020875,0.4702323721038489
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,7,12,5,,2.6062763855444984,2.33357093976571,2.7868851419834764,0.41419767234338545,-0.6734226970191095,-0.6108686863358024,0.8601398601398602,0.679198002153386
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,8,11,6,,3.5367761149515635,3.212927281167687,3.6982762449704225,0.12246985007184319,0.650240419980663,1.6755177441006737,0.24545454545454545,0.44004477076243287
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,9,10,5,,2.1516607216398453,1.939726594476258,1.621471608698716,-2.1652040801974426,-1.3070009533627949,-1.440397986803435,0.3282689935872349,0.32331072939010863
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,10,6,4,,2.200127465345821,2.0450174606564917,1.9154677684776296,-2.5213625814450107,-0.7680389483380723,-1.176584026426371,-0.2571428571428572,-0.07029096354567617
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_river_out,11,2,1,,0.7608464769137583,0.6819387580191911,0.6819387580191911,-0.380748316649014,-0.3374120503824978,-0.3374120503824978,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,1,1,1,,1.5387114894343714,1.5387114894343714,1.5387114894343714,,-1.5387114894343714,-1.5387114894343714,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,2,1,1,,4.2697725719910125,4.2697725719910125,4.2697725719910125,,4.2697725719910125,4.2697725719910125,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,3,2,2,,1.9907322814825843,1.7652305623005446,1.7652305623005446,-0.6305476226873843,-1.7652305623005446,-1.7652305623005446,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,4,4,3,,2.9181280019476383,2.683823293174139,2.6859554169300144,-2.2470814244998727,0.5701598975367541,1.6680401729533358,0.7999999999999999,0.4347504292472375
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,5,8,6,,3.794893087519284,2.892667171825663,2.143281958616238,0.7008404244531954,1.1915216971476528,0.3222261031807594,0.880952380952381,0.8851504660010739
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,6,18,10,,1.8490444525283363,1.3498621880881507,0.8464641732316691,0.7539433696490261,-0.3849558456712579,-0.597531920829462,0.8522731820494508,0.8753800231418312
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,7,11,5,,1.7210269483145073,1.3137225392561136,0.8536391204497598,0.7455538707507476,-0.5367265426138839,-0.05700850415268377,0.8090909090909091,0.8903127725746435
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,8,10,6,,2.2208989370934495,1.6582200957264752,1.173849250076199,0.6827125520470585,1.0394036935233768,0.6938907726372043,0.8787878787878788,0.9491508143078587
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,9,10,6,,2.241802945449598,1.6732510885106848,1.2125169993920202,-2.4359671567835752,-0.3533537394284238,-0.06372239234105281,0.705170430668875,0.6970508522225086
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,10,6,5,,1.3630350477469142,1.138667960536022,0.8791618447367577,-0.35154062959920807,0.55256006404485,0.5680981162532803,0.48571428571428577,0.25158173992796007
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,11,2,2,,0.675919745439426,0.6698026412164255,0.6698026412164255,-0.08970946115865552,0.09072995147358398,0.09072995147358398,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,1,1,1,,1.3835225125566843,1.3835225125566843,1.3835225125566843,,-1.3835225125566843,-1.3835225125566843,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,2,1,1,,2.4596974023595495,2.4596974023595495,2.4596974023595495,,2.4596974023595495,2.4596974023595495,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,3,2,2,,2.0899002692029405,1.680076155881788,1.680076155881788,-0.7970447558382576,-1.680076155881788,-1.680076155881788,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,4,4,3,,2.6103064307256094,2.3510975752030054,2.474401448133304,-1.5981695566396454,0.4577872544145062,1.40455347440861,0.6000000000000001,0.4601536894653627
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,5,8,5,,3.63498739763345,2.784453886001341,1.9653236962201992,0.7255206749524713,1.0919530018222563,0.24116423539928022,0.9523809523809524,0.9097010377197202
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,6,19,5,,1.8627333384340923,1.3832002344715444,1.0445760348629758,0.7409186177546785,-0.4732007768583284,-0.6084196790837701,0.8542584503984036,0.8716645079500992
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,7,12,4,,1.5498308796392561,1.1779823058609358,0.8145414968776818,0.7928529397405826,-0.547252402699127,-0.43874818474610877,0.8531468531468532,0.9136278240743232
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,8,11,5,,2.109554288425183,1.6177178236627299,1.1840585114389288,0.6878032905532832,0.7768626282551504,0.15227638074350835,0.9,0.9173105029509694
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,9,10,5,,2.152094313405225,1.5838292392824238,1.1330450776395593,-2.166479880504907,-0.2908109769220868,-0.22690345080055696,0.7963562622208846,0.7148431633265236
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,10,6,4,,1.153955012248275,0.9407338891770367,0.8333378315695987,0.031292157782069396,0.28495906380626224,0.13982054197868088,0.6571428571428573,0.35327343854831633
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,river_year_groupkfold,11,2,2,,0.6384231008812157,0.6345075167651184,0.6345075167651184,0.027840239140652145,0.07059934070053275,0.07059934070053275,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,1,1,1,,0.9969126946217752,0.9969126946217752,0.9969126946217752,,-0.9969126946217752,-0.9969126946217752,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,2,1,1,,0.09480833269218003,0.09480833269218003,0.09480833269218003,,0.09480833269218003,0.09480833269218003,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,3,2,2,,2.959415528495248,2.953134586573693,2.953134586573693,-2.6034596733316624,-0.1927080275469386,-0.1927080275469386,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,4,4,3,,2.473751472158119,1.9505934080212872,1.6433293849502932,-1.3334399794106613,0.2018531847068029,-0.6770327016155238,-0.19999999999999998,-0.10596559955112503
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,5,8,3,,5.362827819307245,4.231617893772813,2.8038814023383054,0.40256381195573543,1.9273627955324968,0.5771705341486886,0.7619047619047621,0.7689987516156034
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,6,19,6,,3.5527393820051336,3.147963942578115,3.285902266327853,0.05754302960280955,-0.890254044377132,-2.6100960675679303,0.44776136660142435,0.3537169144648684
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,7,12,5,,2.857852257579307,2.504455153780996,3.0361815366620966,0.2956480821343386,-0.8723612926158282,-1.484788312719167,0.7202797202797203,0.6011427752377345
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,8,11,6,,3.6080849919198323,3.087943388807181,3.6958971135795355,0.08672740187599515,0.3746645926108086,0.43888098446126644,0.07272727272727274,0.3479449439530253
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,9,10,5,,1.900625580184747,1.622145104183165,1.8541398782550496,-1.4697174662700752,-1.079492254600658,-1.2027256225256622,0.024316221747202587,0.13710356539784013
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,10,6,4,,1.9435792014932078,1.7179193362840284,1.7922656931597944,-1.7480178272406608,-0.408556760050228,-0.6423756088987331,-0.14285714285714288,-0.188928211374201
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_river_out,11,2,1,,0.7064272057620682,0.624435620286671,0.624435620286671,-0.19029685792591855,0.33033248880181887,0.33033248880181887,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,1,1,1,,0.6580950775863421,0.6580950775863421,0.6580950775863421,,-0.6580950775863421,-0.6580950775863421,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,2,1,1,,3.5333085311648498,3.5333085311648498,3.5333085311648498,,3.5333085311648498,3.5333085311648498,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,3,2,2,,2.4562318435678128,2.1703781977344194,2.1703781977344194,-1.4822555162358966,-1.1500144991066978,-1.1500144991066978,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,4,4,3,,2.107235370241551,1.7810786108087302,1.7630751248485508,-0.6932091155756139,-0.018003485960179533,0.1740483260621455,0.6000000000000001,0.381954397801787
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,5,8,6,,4.712567295486304,3.497870691547575,2.5369450467705814,0.5386622979480031,1.6181071467386379,-0.2401072356365268,0.9047619047619048,0.8694718852100777
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,6,18,10,,2.2433311657009067,1.7401797426456598,1.5448521806864566,0.6378177621695733,-0.14238074901833173,-0.8665085390618015,0.8502070652444826,0.8417744843452912
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,7,11,5,,2.0275409576341583,1.7289101429165141,1.4259276014633633,0.6468495376220416,-0.7453622410438295,-0.9152663834284649,0.8727272727272729,0.9103538087651694
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,8,10,6,,2.6852422204069653,2.1620465382059537,2.1222874155801925,0.5361663706634673,0.6565546900988064,0.2877026203897488,0.8181818181818182,0.8570346960095059
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,9,10,6,,1.4548549044934533,1.0329131941886387,0.6568571342000555,-0.4470831878312158,-0.4724135879844944,-0.2653761317517156,0.5714312110592608,0.6512768722352085
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,10,6,5,,1.3430633744829377,1.0059513977554289,0.6592174481983935,-0.31222428795018464,0.37017977022591425,0.09554973444163783,0.2571428571428572,0.07912042521647018
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,11,2,2,,0.7955364570570536,0.5705944496261388,0.5705944496261388,-0.509526106067326,0.5705944496261388,0.5705944496261388,0.9999999999999999,1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,1,1,1,,0.9282513252327256,0.9282513252327256,0.9282513252327256,,-0.9282513252327256,-0.9282513252327256,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,2,1,1,,1.901744995889318,1.901744995889318,1.901744995889318,,1.901744995889318,1.901744995889318,,
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,3,2,2,,2.309612947214611,2.175360424936275,2.175360424936275,-1.1947556742642154,-0.7759632643124483,-0.7759632643124483,-0.9999999999999999,-1.0
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,4,4,3,,1.9476495501733673,1.7896201565478838,1.6893992779973357,-0.44645901631668994,-0.10022087855054818,0.05640889084812595,0.6000000000000001,0.413580202757667
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,5,8,5,,4.663030706639917,3.504310316307499,2.3989339081649748,0.5483101113030182,1.5507418719663324,-0.16877192457190526,0.9047619047619048,0.8913130702778134
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,6,19,5,,2.315792616267024,1.8097702315716961,1.7344609104075799,0.5995630357657202,-0.2800877619252021,-0.874734164292196,0.8129941675939588,0.819410110317874
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,7,12,4,,1.9221046013510292,1.6330164541600851,1.2012708979334783,0.6813864866313968,-0.710896330343711,-0.9256521638356172,0.8601398601398602,0.917036652198975
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,8,11,5,,2.610207438747476,2.1609790482933184,1.86426859621666,0.5220340543887576,0.3984681884774439,0.011182662112215969,0.7454545454545456,0.7996857722606925
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,9,10,5,,1.3892742027190157,0.9934507839718238,0.5516146685883334,-0.31956283674623087,-0.5124995722710203,-0.3772875480012776,0.5592731001856595,0.6599691998448468
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,10,6,4,,1.2811307897363136,1.0072083820852966,0.7830779916133719,-0.19399359613806566,0.22436560012609,0.07707431761688399,0.2571428571428572,0.12436114377352292
any_sensor_0d,0d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,river_year_groupkfold,11,2,2,,0.8025897281169757,0.5894216672326698,0.5894216672326698,-0.5364118523668548,0.5447314658393996,0.5447314658393996,0.9999999999999999,1.0
