dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,group_type,group_value,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,p05_residual,p95_residual,flags
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",50,1.8792798402483408,1.4097646449294376,1.0481790753666549,0.48921741248222106,0.008115213674805676,-0.1148393332158717,0.7291111626603985,0.7906869092153599,-3.24941728844417,2.9119761028241142,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",50,2.38693074520617,1.7905399919919622,1.3949935015377575,0.7468713109025518,-0.10983129127494518,-0.21341337656678183,0.8688949759139082,0.8681670228963625,-3.7469469527388886,3.1984900414765307,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",47,2.7550718345196064,1.9737939238157631,1.3167945552113407,0.5174459456587834,0.06064443288813853,-0.03341960651507492,0.7781986569690797,0.7237312324194778,-4.039932538141104,4.995975810957325,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.6835336747235674,3.514239080128416,3.0458292039003023,-0.9987443254766464,0.15549343859122663,2.4587695741791613,-0.5,0.0980216467392053,-4.288429658657289,2.987123240928188,small_n;high_rmse_relative_to_overall
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",50,1.7943393719901513,1.3084940366228195,0.7780189261038326,0.5343470621744357,-0.005363296869172922,-0.06439979921847416,0.7469318518590946,0.800684247876943,-3.026408409153718,2.8912338576100214,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",50,2.3692830956381186,1.8205853385398396,1.4195244292294982,0.7506004619683952,-0.11643055109048558,-0.51960326719048,0.8678384518731131,0.8732027785892119,-3.622994893248562,3.3655092044738337,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",47,2.7250986925812035,1.9291297112385817,1.2801911981012228,0.5278884931238529,0.06922834335135555,-0.024159691056411248,0.7831719113719436,0.7290479155815713,-3.869367279771967,4.958417585445492,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.0502443285417593,2.9636606724461045,2.6932174086761513,-0.3705573447504633,0.32962171706029597,2.2467061755834488,-0.5,0.1928520414319209,-3.331281972212496,2.648566285366881,small_n
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",50,1.6795298615450118,1.332977032597243,0.9243226473582127,0.5920296193671983,-0.06400975061261688,-0.27221124971888244,0.707015429422123,0.7949059199421621,-2.905133171673447,2.6298238746586655,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",50,2.5999934796609336,1.950058345529514,1.565265530798192,0.699664789518236,-0.03315815006175802,-0.43033874836671027,0.8758104059991126,0.860025314008727,-3.4552658544116714,4.298728378225675,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",47,2.702113049789377,1.8995837578436503,1.2485441191454534,0.5358192298706244,0.027704422903696277,-0.26175180274597665,0.7864681381273303,0.7324498740178444,-2.998733976939821,4.938456909122441,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,2.706758842066756,2.4617846159580377,2.5339324323437733,-0.07926248930104696,0.7724963277288553,1.0489987117211772,-0.5,0.1971044442915262,-2.175639317937278,3.5270803046003634,small_n;systematic_positive_bias
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",50,1.9865843479885923,1.7142801048919178,1.8463256307725024,0.4292220428652317,-0.21986272622099734,-0.5735639737413585,0.5355813600147206,0.6605795164876509,-3.003212426459398,2.6395002132518512,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",50,3.4997753254251704,2.727110746293877,2.350530739450773,0.45582064340897666,0.031170530453371814,-0.7719093146929075,0.8011333658429125,0.7901605769470095,-3.8115047071576917,6.249074727518006,
any_sensor_3d,3d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",47,3.0237398332351697,2.2789933639486835,1.749149752352129,0.4187419812579999,0.12058712317001778,-0.7815949499214359,0.7483591305518957,0.6928911896929593,-3.4075986861972596,6.153796390244432,
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.3268149645855534,1.7727119173340873,1.4066735181533683,0.5188497360235105,-0.11539891389839334,-0.26133948551154873,0.7321471894410713,0.7341808708451937,-3.737500988363,3.6576184197151886,
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.5435065785946367,1.227218247321664,0.917852516234996,0.6759489205215952,-0.19724874979560583,-0.41446311216982923,0.7701774397511278,0.8256905202555731,-2.561952528005081,2.5341321524104217,
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.579258013804035,1.9943355331639474,1.6284537469399853,0.697756834208247,0.07753619432935394,-0.1830878607053683,0.8567419263465312,0.8713249410605801,-3.2790458593813048,4.1527144940215726,
any_sensor_7d,7d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.8221563712813107,2.0315727649752864,1.334949455314404,0.48845249154668013,0.76011911209319,0.5033771469475461,0.7644370146981071,0.7301040341684849,-3.1441393574293626,5.753028232140501,systematic_positive_bias
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.3260194422202574,1.75903807921512,1.3819094251144124,0.519178683850787,0.0442120286990207,-0.04831822664119678,0.7250864764638916,0.7306783412879979,-3.6055121176861267,3.7703983483553634,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.5420315403727314,1.216389059151248,0.9651930213023019,0.6765679775989833,-0.1350481062487911,-0.2987368073592451,0.7723994341401125,0.8242400640458548,-2.4929490132937024,2.666546479590539,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.6227237475723837,2.068196200484921,1.7314450096321725,0.6874841780190704,-0.2768654806903898,-0.559526150716207,0.8525460249817698,0.8639078210597534,-3.7098986556476476,3.8174083255960753,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.7572493118365786,1.9765833528818868,1.1897879196045604,0.5117121697037068,0.2293448212082038,0.021965446021685153,0.7581462832409386,0.7225809030252144,-3.853657362755045,5.255714347515042,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.3256069614655397,1.7583667122925122,1.3756388364633687,0.5193492000129065,0.04412686604722591,-0.05091506485036845,0.7251011003516298,0.7306778106389887,-3.602388534385247,3.769074398599663,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.5419663874099667,1.216722217091764,0.9663808605413506,0.676595307921079,-0.1348014214427738,-0.3015194604730549,0.7716473745007638,0.8242368067011954,-2.489773347991626,2.6674675062981006,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.6240971052678543,2.0694689877237864,1.732307578685653,0.6871568020374168,-0.2761515447081207,-0.5603352527126066,0.8525460249817698,0.8638846838910924,-3.710051759486355,3.8258022826403293,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.7572209317369993,1.9758374482116459,1.1925305568055702,0.5117222214504749,0.2290117187316492,0.019139349553547902,0.760771192769829,0.7226923277059647,-3.848531243499802,5.255855243290316,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.322200162282099,1.7527354965411408,1.3700238293515334,0.5207563865247071,0.043356972562337275,-0.035249375082798906,0.7260614023131039,0.7306450344018852,-3.574458209160114,3.776495614570045,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.5416085317502324,1.219663208455792,0.976556139494968,0.6767454003886865,-0.13263959602389924,-0.32816311950692945,0.7716473745007638,0.8241778923183739,-2.4622065965755473,2.6754653948230245,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.6364026409629924,2.080702398986384,1.739504115288667,0.6842158059895178,-0.2698175344292918,-0.5672376147926901,0.8519069141778657,0.8636662284262338,-3.7114613261603955,3.8878298523844634,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.7573279697535753,1.9722671356609083,1.235167321915438,0.5116843098715891,0.22612615678192646,-0.005777458812133318,0.7631245599336619,0.7236296236262315,-3.8040765363716984,5.25700249970611,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.3087430206985635,1.7310152962820649,1.3382562961010065,0.5262947226045627,0.035560535004498246,-0.15758730007834276,0.7267236019476073,0.7284470440955628,-3.5656859404492596,3.9088607024666797,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.552477569941067,1.252486843760945,1.0569898180326747,0.6721711491684879,-0.11573433567861284,-0.373192632165817,0.7602981108524117,0.8217180859259975,-2.27575249685408,2.711661103244897,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.752189770758965,2.187847797732793,1.8616129158706496,0.6558691041232914,-0.21418652994019632,-0.6597956034936789,0.8517124021940689,0.8608972507535565,-3.714209715251882,4.320434845141286,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.780628994069904,2.0044789966124683,1.3506139216217647,0.5033963351851768,0.2061170887368448,-0.21375489351823607,0.7809105848449376,0.7283686973666395,-3.4798173179858267,5.303890752540397,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",252,2.4543254207187637,1.8281704299403645,1.3991227833638118,0.46467031908207057,-0.03015221801587884,-0.36401152726861863,0.6791089734150406,0.6878198591267303,-3.2953415060173485,4.368930251527362,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",56,1.790109377077094,1.5210128111426318,1.5271952313361987,0.5641313454568944,-0.09171318720289502,-0.4918582314254656,0.7048849892440415,0.7746666626533266,-2.3296967538128914,3.2058435930763425,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,3.3896421901245084,2.739214856309391,2.4390768917030248,0.47799504485342725,0.06213064906872699,-1.004388038669807,0.8215630447055509,0.8299192670247053,-3.7198574427525846,6.04154634848989,
any_sensor_7d,7d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,3.120165066526565,2.3648520067663688,1.8134448601865598,0.37471362322155155,0.257435503934908,-0.9131909371394888,0.7556571448945768,0.6928660070459335,-3.2358149898987625,6.296330621455703,
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.407353602843592,3.1427297276168873,2.7408298016796397,-0.7102608944624402,-0.13600798348755472,1.769252814514359,-0.5,0.005895899192018186,-4.249370628539561,2.6436721029631114,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.7060927688593364,1.257428736457575,0.822948041003968,0.5730625156108304,-0.15213017180980226,0.01455374327361425,0.7788241851270515,0.8209362961773169,-3.2272569001034817,2.138066889547108,
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.272314536276547,1.8074186085614203,1.4554926007226028,0.7654130732032041,-0.1288331443366215,-0.487919540314679,0.876220912152477,0.8821814741422961,-3.341609665395665,2.8397660024717846,
any_sensor_7d,7d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.6524246471215536,1.889098598147017,1.132424780189555,0.5481337176173453,0.32230250985547737,0.06334324274350234,0.7918175365080862,0.7448911932815385,-3.310803344911572,5.048660923404997,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.6143201127858324,3.2922095156192306,2.9102264014084174,-0.9243372367239189,-0.22761977322714197,1.686658212179716,-0.5,-0.08417166618413145,-4.583103718724631,2.787869582485547,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.7546735318124587,1.2886862023899357,0.805517022040656,0.5484023717117852,-0.15430675403769883,-0.010908927493695542,0.7649458866306376,0.8165438312261568,-3.1840311769467182,2.230186679588926,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.31534524055512,1.8269487522631047,1.4674155535184852,0.7564442271516625,-0.15041092206337883,-0.41291975697958616,0.8725529718865929,0.8750124371346493,-3.4385621158394404,3.0493157128391926,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.7243772256655165,1.9138353380057989,1.1739072536473785,0.523285558336124,0.32987451544998914,0.05823351393082632,0.7918175365080862,0.7300897953630001,-3.606939353992039,5.089156101822328,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.606704340100051,3.287731372689867,2.9051672153407537,-0.9162361973454818,-0.22211808924629514,1.6932527098246037,-0.5,-0.08073388510450863,-4.568971502631358,2.7839757647891386,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.7512291830876667,1.2852333024390963,0.8131421428583323,0.5501735650838377,-0.15313522633504134,-2.3702118292279195e-05,0.7689111147724702,0.8165873209365861,-3.183641270436089,2.233597590222244,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.319230322607021,1.8293157247496312,1.4624000854108026,0.7556261823764303,-0.1486990059463165,-0.41896733748367954,0.8721917353452557,0.8746760380846335,-3.444624493849615,3.0574544940317736,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.721975036727194,1.9109652531554562,1.174316766398011,0.5241258628890801,0.32673464535293145,0.04647958827603205,0.7918175365080862,0.7304462875261678,-3.5867662428045035,5.094485040658128,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.5388651813546708,3.2450223634430517,2.8638877421559474,-0.8448284624054643,-0.17696692109737752,1.7381954213625637,-0.5,-0.051741361515566985,-4.4458659919933226,2.751318510076609,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.7267932494465952,1.2649523469383939,0.8608078126962697,0.562639369771789,-0.14459623383099957,-0.02745806680147478,0.7678816805433407,0.8163343886346882,-3.1772959971283115,2.263636957337534,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.352533088562899,1.8497172051996935,1.421975743120333,0.7485576694158786,-0.13470643767912235,-0.4668128357083119,0.8709135137374475,0.871805089191684,-3.4911452046242872,3.1268502296810285,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.7046292592711763,1.8906931912107388,1.181272011356521,0.5301715511685805,0.30235630359979304,0.02136072166829095,0.7864772033286191,0.7330395220756905,-3.4227288936253215,5.1358631386327325,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.0233899116398617,2.8419200953728136,2.6660201322537738,-0.34653074485342716,0.052449192640808384,1.6755337997666588,-0.5,0.13926742092608366,-3.598232338711541,2.5669714990050623,small_n
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.6847571445898646,1.3160833306217066,1.0155226604212602,0.5836739214398996,-0.13633470367645867,-0.3106377116137753,0.7407732458429278,0.7983498727319474,-2.9770992360685002,2.5316279404602806,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.585077337318389,2.017714433152754,1.6027008781564374,0.6963914532247198,-0.0604741192247968,-0.35920464274574426,0.8573532497241787,0.8524143312536967,-3.610643635985129,4.084382737755371,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.6757013736028252,1.8842162145055976,1.349058896270515,0.5401680859998055,0.2174225487188717,-0.2572748681635719,0.8056661971260259,0.7382553495478898,-2.6704626599235244,4.990692376120113,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,2.2680947717845106,1.9734743396189571,2.754984770389483,0.2422074178993625,0.13681782602596826,0.39258868098796373,0.5,0.5143737820405934,-2.4402274252517384,2.534823478830278,small_n
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.8990185507944484,1.6508101848394545,1.5948056145275724,0.4710465954962929,-0.3916133005789562,-0.7067513465332746,0.6027909319458895,0.702525081137078,-2.8631765909186786,2.5230893957713563,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,3.378139649756268,2.6468490778258404,2.1824294300698437,0.48153181657277877,0.09943024586108222,-0.5993873240027563,0.7928586333823813,0.7869493508971025,-3.7682608235049964,6.1790305711605145,
any_sensor_7d,7d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.9692199340209213,2.2048512722258224,1.6801154822090503,0.43374954824598577,0.32996578295617784,-0.5471735742911878,0.761540562804159,0.7052545385940537,-3.0968516248813684,5.959024227745249,
any_sensor_7d,7d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.407353602843592,3.1427297276168873,2.7408298016796397,-0.7102608944624402,-0.13600798348755472,1.769252814514359,-0.5,0.005895899192018186,-4.249370628539561,2.6436721029631114,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.7060927688593364,1.257428736457575,0.822948041003968,0.5730625156108304,-0.15213017180980226,0.01455374327361425,0.7788241851270515,0.8209362961773169,-3.2272569001034817,2.138066889547108,
any_sensor_7d,7d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.272314536276547,1.8074186085614203,1.4554926007226028,0.7654130732032041,-0.1288331443366215,-0.487919540314679,0.876220912152477,0.8821814741422961,-3.341609665395665,2.8397660024717846,
any_sensor_7d,7d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.6524246471215536,1.889098598147017,1.132424780189555,0.5481337176173453,0.32230250985547737,0.06334324274350234,0.7918175365080862,0.7448911932815385,-3.310803344911572,5.048660923404997,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,4.552223838113991,4.515800063011942,4.258765879415838,-2.0526370579313706,0.9744232059624013,3.976569024045677,-0.5,-0.10031131633147683,-4.383201854612312,4.230546193878822,small_n;systematic_positive_bias;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.946477614689212,1.4021201748133452,0.8045409358731574,0.4442776938110855,-0.1138047426895931,-0.07130482990463016,0.7562147592798718,0.7847452011743633,-3.325025400124582,2.9790597406840336,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.3198128942099676,1.8017601902311322,1.4161146799598487,0.7555033975665273,-0.08726511842850657,-0.2224085773859139,0.8676068100129005,0.8722459217478272,-3.622534118513172,2.8891288074048505,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.649318477448522,1.8765113380506875,1.1625676141253418,0.5491914302307451,0.27578779908568507,-0.0034983030669843984,0.7993302086080143,0.744640858369059,-3.16637097593681,5.129396202849606,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,4.21190161896323,4.134813988981609,3.7107801535901244,-1.6132706545888769,0.6294586514496388,3.435628807056747,-0.5,-0.10397564758521265,-4.388666824962485,3.683265018936787,small_n;systematic_positive_bias;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.9297966753292513,1.3899553081912988,0.728097013903684,0.45376174755936827,-0.12505627659461907,-0.06765072115798842,0.7528214390431112,0.7863575602283465,-3.3318905199308975,2.99491371908098,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.308673625653146,1.7961746614507064,1.421739245197327,0.7578458058225386,-0.08807939521159257,-0.22756581219141703,0.8721361604927422,0.8738958741615421,-3.6237138518700416,2.8879440303481188,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.6487533426676713,1.875707378111746,1.150438885631484,0.5493837366157991,0.2823498027841546,0.029083837934261503,0.7959811861056367,0.7448969521600656,-3.16054791862485,5.143187731225569,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(-0.001, 0.00279]",3,3.651018306936639,3.471661682809426,2.9499362800862983,-0.9636133493999766,0.11099672998483918,2.424051339105099,-0.5,-0.0125884233432237,-4.294492552402682,2.8973477859881784,small_n;high_rmse_relative_to_overall
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.00279, 0.416]",54,1.8525557378618,1.3432537086387353,0.6751805844371503,0.49661349428454193,-0.151931307930729,-0.07576036206814574,0.7607137681331048,0.7949857888081451,-3.3560149018163985,3.0239796093698876,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.416, 0.831]",60,2.2920360756792943,1.7923651756973835,1.3165969929035644,0.7613234177448378,-0.09206883494244499,-0.2870710489006154,0.8700521035234898,0.8779067054942149,-3.390132740601241,2.914608911477699,
any_sensor_7d,7d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,valid_water_pixel_bin,"(0.831, 1.0]",51,2.6398271993558557,1.8677805293258205,1.1768193763560753,0.552415719912879,0.29454319586896077,-0.04873057594581631,0.8017288328326901,0.7469908157059777,-3.105968464280937,5.171316697411511,
