dataset_id,window,sensor_scope,comparison_id,comparison_feature_set,feature_set,model_id,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,sensors_in_test,fold_skipped,skip_reason,rmse,mae,bias_mean,r2
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,loyo_2024,2024,2024,,35,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,river_year_gkf_1,Kolyma_2021;Lena_2018;Mackenzie_2021;Ob_2021;Yukon_2021,,,28,8,Kolyma;Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.315810826143386,1.9428864213323576,1.0916226992783131,0.17824534916289647
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,river_year_gkf_2,Lena_2021;Mackenzie_2020;Ob_2020;Yukon_2022,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,3.396388236393267,2.818223174518993,-0.21202881140182114,-0.5483749520101588
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,river_year_gkf_3,Lena_2019;Mackenzie_2019;Yenisey_2021;Yukon_2019,,,29,7,Lena;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,1.769289177806488,1.6401943655604652,-0.04126250652616026,0.3533008108181027
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,river_year_gkf_4,Lena_2020;Mackenzie_2023;Ob_2019;Yukon_2018;Yukon_2024,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.2002572469885737,1.9114875582679471,-0.8494768825440037,0.5781809326608855
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,river_year_groupkfold,river_year_gkf_5,Kolyma_2020;Mackenzie_2022;Yenisey_2020;Yukon_2020;Yukon_2023,,,29,7,Kolyma;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,1.87562928360795,1.4147493657044756,-0.8646816945593396,-0.9139847883287713
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,32,4,Kolyma,Sentinel-2,False,,2.4689177441502483,1.9985190417050767,0.7029217475663155,0.5758792695672461
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Lena,Lena,,Lena,28,8,Lena,Sentinel-2,False,,2.930919582758383,2.6963421324866887,1.8802374354787048,-0.14905399691869836
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,27,9,Mackenzie,Sentinel-2,False,,2.026535620603659,1.7070131370578534,-1.7070131370578534,-7.342704830652124
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Ob,Ob,,Ob,31,5,Ob,Sentinel-2,False,,3.1344600589115768,2.875746389578636,0.7681598834336294,-0.9488558299941867
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,34,2,Yenisey,Sentinel-2,False,,3.9254222821339906,3.8835340272793064,-3.8835340272793064,-6828.447132664423
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,28,8,Yukon,Sentinel-2,False,,2.3901715319830537,1.5438257487791516,0.6786966156539782,0.4147751582784909
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2018,2018,2018,,34,2,Lena;Yukon,Sentinel-2,False,,1.6495000500851156,1.640383669168763,0.17318150350203343,0.2463018240357897
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2019,2019,2019,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.2178732175354523,1.9742882177587744,0.2277958899069134,-0.15490713389550526
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2020,2020,2020,,27,9,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.6319864040683716,2.006786435931718,0.45402219102941366,0.3722068572811398
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2021,2021,2021,,25,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,4.513859027914026,3.822918718281448,-2.7911633064472743,-2.51314324031917
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2022,2022,2022,,33,3,Mackenzie;Yukon,Sentinel-2,False,,3.8417562301720083,3.004806905597705,2.2289420645899716,-0.031971459807860425
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2023,2023,2023,,33,3,Mackenzie;Yukon,Sentinel-2,False,,0.7028158245866705,0.6743237009884143,0.3188899411356698,0.06085323755188432
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_year_out,loyo_2024,2024,2024,,35,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,river_year_groupkfold,river_year_gkf_1,Kolyma_2021;Lena_2018;Mackenzie_2021;Ob_2021;Yukon_2021,,,28,8,Kolyma;Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.32048371086456,2.0103354658985335,0.5228061668790978,0.174925700697646
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,river_year_groupkfold,river_year_gkf_2,Lena_2021;Mackenzie_2020;Ob_2020;Yukon_2022,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,4.117092990122455,3.5005345071611758,-0.5245063665286237,-1.2752170501757747
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,river_year_groupkfold,river_year_gkf_3,Lena_2019;Mackenzie_2019;Yenisey_2021;Yukon_2019,,,29,7,Lena;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,1.8474392022859603,1.7096934968430506,0.5456593543924344,0.2949093034396191
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,river_year_groupkfold,river_year_gkf_4,Lena_2020;Mackenzie_2023;Ob_2019;Yukon_2018;Yukon_2024,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.7942215532687227,2.558512222566025,-0.9782867519780795,0.31969922856274646
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,river_year_groupkfold,river_year_gkf_5,Kolyma_2020;Mackenzie_2022;Yenisey_2020;Yukon_2020;Yukon_2023,,,29,7,Kolyma;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,2.0194782712643926,1.5933182642259323,-0.7383935624734516,-1.2188239346362044
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,32,4,Kolyma,Sentinel-2,False,,2.5185189074489425,2.1928346090662094,1.3307501673424278,0.5586667077347138
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Lena,Lena,,Lena,28,8,Lena,Sentinel-2,False,,3.3302784832115653,3.1076633618278615,1.419527503994241,-0.48352112634553923
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,27,9,Mackenzie,Sentinel-2,False,,2.1165527030375606,1.6182798195425525,-1.5862921098471854,-8.100318007133525
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Ob,Ob,,Ob,31,5,Ob,Sentinel-2,False,,2.8983654027392003,2.6772079622470057,0.6347955744665418,-0.6663280543655832
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,34,2,Yenisey,Sentinel-2,False,,3.479899060294231,3.368940278440953,-3.368940278440953,-5366.17893399966
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,linear_regression,leave_one_river_out,loro_Yukon,Yukon,,Yukon,28,8,Yukon,Sentinel-2,False,,3.3702147661176727,2.5600817378607843,-0.3523149767367728,-0.16353584755735384
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2018,2018,2018,,34,2,Lena;Yukon,Sentinel-2,False,,1.6405002980680479,1.6267087197727856,0.21227333552883776,0.254503814969154
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2019,2019,2019,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.214081350585331,1.966555727617315,0.225701666155426,-0.15096145243640846
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2020,2020,2020,,27,9,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.5353786028938523,1.8950512508822888,0.37053211262593067,0.4174476933230208
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2021,2021,2021,,25,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,4.197634633731506,3.600407901455426,-2.5599195033990436,-2.0381495193270522
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2022,2022,2022,,33,3,Mackenzie;Yukon,Sentinel-2,False,,3.8262654665182017,2.994308589108256,2.2174286810192885,-0.02366598932643771
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2023,2023,2023,,33,3,Mackenzie;Yukon,Sentinel-2,False,,0.7082742444882534,0.695834461558181,0.271896597112604,0.046208820791452276
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,loyo_2024,2024,2024,,35,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_1,Kolyma_2021;Lena_2018;Mackenzie_2021;Ob_2021;Yukon_2021,,,28,8,Kolyma;Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.2768493159209293,1.9926800020331648,0.5998759960608807,0.20566337000897505
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_2,Lena_2021;Mackenzie_2020;Ob_2020;Yukon_2022,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,4.011481126508988,3.3909695850348505,-0.46386681893838094,-1.159986255402008
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_3,Lena_2019;Mackenzie_2019;Yenisey_2021;Yukon_2019,,,29,7,Lena;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,1.868879315091157,1.7243702384041415,0.5102242573016316,0.2784487410324177
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_4,Lena_2020;Mackenzie_2023;Ob_2019;Yukon_2018;Yukon_2024,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.7712084484904134,2.5164190862091758,-0.9521759175591029,0.3308589467223594
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,river_year_groupkfold,river_year_gkf_5,Kolyma_2020;Mackenzie_2022;Yenisey_2020;Yukon_2020;Yukon_2023,,,29,7,Kolyma;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,2.016539924391208,1.5653579244882496,-0.7811887939473393,-1.2123718411520437
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,32,4,Kolyma,Sentinel-2,False,,2.471576730351587,2.1435725681118964,1.2505071287680947,0.5749652347055302
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Lena,Lena,,Lena,28,8,Lena,Sentinel-2,False,,3.2599323386963164,3.054107364114281,1.468497799164119,-0.42150962581533924
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,27,9,Mackenzie,Sentinel-2,False,,2.1433911169979365,1.634409951979983,-1.6029268200103128,-8.33256982055641
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Ob,Ob,,Ob,31,5,Ob,Sentinel-2,False,,2.8851107658388417,2.6715278466282877,0.6235307130411476,-0.651122193312097
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,34,2,Yenisey,Sentinel-2,False,,3.4627334074824367,3.3578149280017295,-3.3578149280017295,-5313.359069826033
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,28,8,Yukon,Sentinel-2,False,,3.3575915062136406,2.545589835736415,-0.33210036990294545,-0.15483604061066902
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2018,2018,2018,,34,2,Lena;Yukon,Sentinel-2,False,,1.596420612444812,1.5393269509584795,0.4231209163957028,0.29402804104192004
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2019,2019,2019,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.241766562747753,1.9364664143736654,0.19197829613659856,-0.1799250060893145
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2020,2020,2020,,27,9,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.366215315238188,1.9437947733591363,0.04478611146283532,0.49259142006601286
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2021,2021,2021,,25,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.915322278470169,2.429899979398123,-1.380430167724632,-0.46545678956801395
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2022,2022,2022,,33,3,Mackenzie;Yukon,Sentinel-2,False,,3.7625111382497836,2.9563323354287436,2.157642680150587,0.010163038777533884
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2023,2023,2023,,33,3,Mackenzie;Yukon,Sentinel-2,False,,0.8639528829364431,0.7960048160923457,-0.013522242253173259,-0.4191572461687192
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,loyo_2024,2024,2024,,35,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_1,Kolyma_2021;Lena_2018;Mackenzie_2021;Ob_2021;Yukon_2021,,,28,8,Kolyma;Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.231834055895776,1.9275428602268807,0.9723930025297031,0.23676230464723458
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_2,Lena_2021;Mackenzie_2020;Ob_2020;Yukon_2022,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,3.442073258796158,2.795911673476471,-0.05389733824840067,-0.5903096702435369
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_3,Lena_2019;Mackenzie_2019;Yenisey_2021;Yukon_2019,,,29,7,Lena;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,1.983815108986464,1.7713741242463314,0.33488971428947306,0.18696908170066995
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_4,Lena_2020;Mackenzie_2023;Ob_2019;Yukon_2018;Yukon_2024,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.719069433578029,2.293029723162978,-0.8392625926837942,0.3558012430540666
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,river_year_groupkfold,river_year_gkf_5,Kolyma_2020;Mackenzie_2022;Yenisey_2020;Yukon_2020;Yukon_2023,,,29,7,Kolyma;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,2.0154848911986902,1.6153442118083903,-0.972376235166598,-1.210057465817389
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,32,4,Kolyma,Sentinel-2,False,,2.2885900801935515,1.8535907068936492,0.719679129729886,0.6355715439546699
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Lena,Lena,,Lena,28,8,Lena,Sentinel-2,False,,3.19151254077127,2.804490290927811,1.8119275093990619,-0.3624662186840977
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,27,9,Mackenzie,Sentinel-2,False,,2.2908215782610415,1.763294661051302,-1.7062294430090406,-9.660582250778866
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Ob,Ob,,Ob,31,5,Ob,Sentinel-2,False,,2.834264654140956,2.6554843924234985,0.5768755808860068,-0.5934375005281844
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,34,2,Yenisey,Sentinel-2,False,,3.34278293517573,3.269967579231994,-3.269967579231994,-4951.5530201449865
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_1,leave_one_river_out,loro_Yukon,Yukon,,Yukon,28,8,Yukon,Sentinel-2,False,,3.200539487101269,2.4366014171572643,-0.17969221572283178,-0.049327351972103806
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2018,2018,2018,,34,2,Lena;Yukon,Sentinel-2,False,,1.5843376879455173,1.4771586161453847,0.5728248704377279,0.3046742633117595
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2019,2019,2019,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.413107874654462,2.086797492063576,0.07812557151160655,-0.36718443278030377
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2020,2020,2020,,27,9,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.745367322840593,2.280721202578217,-0.294438508560441,0.3169536029718433
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2021,2021,2021,,25,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.357377024608279,1.7132746702052637,0.25896806048691035,0.0417960264810423
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2022,2022,2022,,33,3,Mackenzie;Yukon,Sentinel-2,False,,3.793885487992531,2.9031703095599397,2.017023981444709,-0.006413641346347587
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2023,2023,2023,,33,3,Mackenzie;Yukon,Sentinel-2,False,,1.5067043346055584,1.3907895599444695,-0.791385481586862,-3.3162488739604896
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,loyo_2024,2024,2024,,35,1,Yukon,Sentinel-2,True,n_test_lt_2,,,,
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_1,Kolyma_2021;Lena_2018;Mackenzie_2021;Ob_2021;Yukon_2021,,,28,8,Kolyma;Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.4909970245554143,1.9361704040606713,1.3214431489549594,0.04921476567604954
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_2,Lena_2021;Mackenzie_2020;Ob_2020;Yukon_2022,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.763398341662102,1.9024527674059668,1.0621025715147547,-0.025010859114751538
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_3,Lena_2019;Mackenzie_2019;Yenisey_2021;Yukon_2019,,,29,7,Lena;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,2.2585636706611885,2.028429288133544,0.08165653838864502,-0.05382707092949568
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_4,Lena_2020;Mackenzie_2023;Ob_2019;Yukon_2018;Yukon_2024,,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.8956088976335645,2.405106463748928,-0.694491577684334,0.2694346136301611
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,river_year_groupkfold,river_year_gkf_5,Kolyma_2020;Mackenzie_2022;Yenisey_2020;Yukon_2020;Yukon_2023,,,29,7,Kolyma;Mackenzie;Yenisey;Yukon,Sentinel-2,False,,2.1361716014268026,1.8772187894062096,-1.4063062580263619,-1.482657141356349
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,32,4,Kolyma,Sentinel-2,False,,2.837137917747404,2.502656924132655,-0.5579725121318231,0.4399366486484618
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Lena,Lena,,Lena,28,8,Lena,Sentinel-2,False,,3.511071535126121,2.6949041106079843,2.3551205503618737,-0.648967091034363
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,27,9,Mackenzie,Sentinel-2,False,,2.359197875959553,1.9212059136901276,-1.8801330696353409,-10.306472527022002
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Ob,Ob,,Ob,31,5,Ob,Sentinel-2,False,,2.7632170369858,2.644005684102742,0.6021152722459615,-0.514552137079042
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,34,2,Yenisey,Sentinel-2,False,,3.0346170534802286,3.017943372540012,-3.017943372540012,-4080.5072182927743
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_10,leave_one_river_out,loro_Yukon,Yukon,,Yukon,28,8,Yukon,Sentinel-2,False,,2.769845161728606,2.1406964041516527,0.15467438057873373,0.2140849633220525
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,loyo_2018,2018,2018,,34,2,Lena;Yukon,Sentinel-2,False,,1.7755020305714517,1.7294555095375803,-0.4017351130950053,0.1267569361320363
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,loyo_2019,2019,2019,,29,7,Lena;Mackenzie;Ob;Yukon,Sentinel-2,False,,2.193563250699001,1.8947362156693828,0.021104589631951626,-0.1297281600672795
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,loyo_2020,2020,2020,,27,9,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,3.2147078095874555,2.6314257533160177,-0.6052327982408147,0.06344713847056027
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,loyo_2021,2021,2021,,25,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,Sentinel-2,False,,2.3592308919731373,1.793218450222765,0.649769401206583,0.04028834948200277
sentinel2_3d,3d,sentinel2,sentinel2_3d__O2_indices,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,loyo_2022,2022,2022,,33,3,Mackenzie;Yukon,Sentinel-2,False,,4.219416687321963,2.6334596098729355,2.3077190821327416,-0.2448382099520292
