ablation_id,sample_scope,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean,r2,rmse_log_space,mae_log_space
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.241883102046605,2.4414554327614004,0.5305423740799767,0.3928274130164934,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5842907167919167,2.0658219245189873,0.045450290736583056,0.4829740331570783,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7801668875012617,2.3633999973052884,-0.5429609299329886,0.1884200417065598,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5518013150098593,1.8763154332783285,0.2809693787895371,0.46640908265371506,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,4.327938590796133,3.5082106277106893,3.41044821895011,-1.0398131660321654,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.6261333155924604,2.5873777667947406,1.6713333430497515,0.3018055191187159,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,3.006793025349322,2.806835164057554,-2.806835164057554,-6.4592717269541176,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.4364367351076366,2.7833370517098555,2.0905505638479305,-0.6500400840289497,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,18.114705695122446,7.007141432097016,3.7046625608322916,-41.276814228116145,,
A4,same_sample_common_subset,ridge_alpha_1,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.4876182718442306,2.0674982745394055,-0.8068830197565173,0.4318822466670864,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0596275437741425,1.8257471932413778,-0.4410098109801389,0.5164083881585605,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5912843981259552,2.2520752989792996,-0.4096016904779925,0.409751922127369,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1858769400746074,1.778633719958672,0.05616099060554934,0.47200898401357383,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.70587253587181,2.3147481207472045,1.5023564876154043,0.3502696642631188,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.6326466881110386,0.6326466881110386,-0.6326466881110386,,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8903619231772764,2.4709196582214785,-0.024206860537843763,0.4147004211103624,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.438159348598588,2.628973799402964,1.4456217082183758,0.24874100407728528,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.02414222995164,2.8606281797536766,1.9996391450221336,0.25171267564904976,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5254434324994497,2.007162479217855,-0.10742361612251473,0.5016887256857703,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8393226520475623,2.18236519701776,-0.02129925695367875,0.2521533988815289,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4004260564382123,2.3625697511335098,0.7100733518551009,0.45205375501585965,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.660374025991587,2.1534628879149538,-0.33912036849133975,0.3442393883323569,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0804617446529807,1.7440724748354082,-0.5749318797832289,0.13038339337525562,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.329411609865822,1.9705208052672918,-0.1654718977207477,0.2172119338798647,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.522887837292396,2.124658597106859,-0.34286449637440436,0.1100372696304277,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7189990363568084,2.164648029104056,0.023273432031818125,0.4642785681370106,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1548222425654497,1.7135874060313678,-0.020454913090410917,0.46419371187454717,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.287855172334792,1.9080165312249178,-0.8206718835477408,0.002286918783726666,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.318701101834032,1.8013605684053986,-0.684440298535441,0.4391846035071424,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.8166433601876002,1.5818717202117234,-0.5953144398422824,0.49963583303135706,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.5363749122180437,2.4564827653550743,-2.4564827653550743,-7.3911651281276445,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1970593330293906,1.8315813167537023,-0.13933869091930373,0.5057171090168595,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.261210188857962,2.4612446928653804,0.5279325248558175,0.38556628931133696,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6015460265948382,2.0710179945467377,0.052095287235541854,0.47604661789741753,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7564116772578826,2.3426531792267613,-0.564390346635641,0.20222992238724324,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.511341346880227,1.8504192682213998,0.2759894033323753,0.4831955927319098,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.9822012238028677,3.1940708820698727,3.0656648885274533,-0.7269295215317257,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.6822344070524093,2.623117349928383,1.7506905667696342,0.280034408772597,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.979827664779432,2.7870294148350943,-2.7870294148350943,-6.326079974302459,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.4314853214351975,2.787794610580924,2.126392599243386,-0.6452885662571695,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,18.33397548605312,7.050896000443357,3.8245182114641594,-42.30648956352432,,
A4,same_sample_common_subset,ridge_alpha_10,F4_reduced_hydroclimate,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.5152114777799013,2.099637764698068,-0.8387173599559451,0.4192089742387992,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.031736207193552,1.6011938208675083,-0.7243924702057362,0.5294172348812995,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1779491166885436,1.8669593095778756,-0.7553178319121219,0.5830347335838812,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6645322096392952,1.3301357602656445,-0.029153304965669376,0.693832193544812,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0033280916990197,1.6813505330757466,1.1336090996910346,0.6438584561944436,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.6940836101332701,1.6940836101332701,1.6940836101332701,,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6683208015642266,2.0984924206943654,-0.32807326056462466,0.5011731283402272,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7978364814914487,2.2036836122501686,1.3533840620461128,0.5025123078821656,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3335784303926763,2.2518870702404197,1.8297142348461741,0.4864968652691195,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7909077947520093,1.3053956009581003,-0.05054928487361419,0.7494053030783323,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3782271556403654,1.7767165036559118,0.029806868712911175,0.4753258142228235,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7465452879300267,1.7382338322269997,0.5689863131217278,0.6425257090779812,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0028821915359423,1.6123317394613923,-0.3399169845113958,0.6283186762191998,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9545085864359522,1.5223206778756302,-0.5844074938910986,0.23249092162712626,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.249751627054102,1.590641471212633,-0.2387151542499279,0.26983523137767884,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.116765978632992,1.6082537167449078,-0.3873185939044106,0.37349920390174174,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1986692238260424,1.7149021614026196,-0.032513547846765446,0.6496995394347964,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6795451888482327,1.2906885907026702,-0.22974278533228037,0.6744870335080543,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9885546114987616,1.574592793251263,-0.8300581556423944,0.24625637243659593,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.1700015364457577,1.4901620815207082,0.7354507468500053,0.5088089170540671,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.5718693076383385,1.2366992452563879,0.8709137924495386,0.6253896977083654,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,0.935632393916548,0.756478219315334,-0.6950015774235153,-0.14184162116004995,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.11681729588995,1.7365534098188322,-0.6559648945818282,0.541162655267106,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6643098276127786,1.8100682130594552,0.46063243688067884,0.5899027023059845,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.262909514928942,1.6565266705590231,0.12458790800103796,0.6035722957514379,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9542924874256404,1.458132274554149,0.021370288914707363,0.5989775315967583,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4428168128135086,1.86112371175273,-0.13524870452005724,0.5110138982885828,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.679565733291636,2.924253213287278,2.740143246557113,-0.47442043780017706,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,3.4167784128254235,2.5071624262292707,1.413837260276918,0.38009875781858915,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.814648198510804,2.605870400265099,-2.6012794628947704,-5.536384632470694,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,3.3227200146329596,2.6959649547356332,1.723942475472767,-0.5426424699654187,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,17.98779298576009,6.9731747055414885,3.5902924355834793,-40.68650161219737,,
A5,same_sample_common_subset,linear_regression,F6_reduced_hydroclimate_river_fixed,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,2.397000030399571,1.9695156399105744,-0.7331489458499952,0.4725188263611032,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0319710075687505,1.6018869279159085,-0.7245402738403148,0.529308461513912,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1772318544246327,1.8666602145510314,-0.7549004524360756,0.5833093260450722,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.6643366746799577,1.32959323771129,-0.02911871868672601,0.6939041212527135,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.004002525399813,1.6808639965627699,1.1344800252462364,0.6436186210003791,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.6917642988032622,1.6917642988032622,1.6917642988032622,,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6682927691954927,2.0981964956575956,-0.3267520526478695,0.5011836092579198,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.798912634261969,2.204187435114751,1.3541447522831433,0.5021295294575303,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3347277943423057,2.2524561297586994,1.8305049747222517,0.48614270906763235,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7913670102775388,1.3056301099833165,-0.05062969199776244,0.7492767741507045,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.37754923712143,1.7754207154652093,0.029430883738068275,0.4756248904919187,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7468831984794853,1.7378867118427954,0.569059761164565,0.6424377427405427,,
A5,same_sample_common_subset,ridge_alpha_0.1,F6_reduced_hydroclimate_river_fixed,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.003196444995682,1.612801596326588,-0.34055222161546284,0.6282020330081546,,
