candidate_key,model_id,feature_set,target_scale,validation_scheme,river,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:river_year_groupkfold,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Mackenzie,103,0.9800667050026616,0.7944701957006632,0.7480393017530846,0.20749751871560917,-0.027699676658075437,-0.046584149852286316,0.5024102085209955,0.5479742434682193
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:river_year_groupkfold,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Ob,87,2.4924932079048165,2.056112312293254,1.942926451543947,0.13194797267367653,-0.024687991577111407,-0.3482627991019882,0.39410071652176426,0.4354716286067147
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:river_year_groupkfold,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yenisey,87,1.6815497203232115,1.3420782711502417,1.148132992158435,0.6665435385054332,0.005892002995843319,0.2789627703437585,0.644004933639799,0.8170556280206599
R2_river_specific_Q_slope:ridge_alpha_0.1:raw:river_year_groupkfold,ridge_alpha_0.1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yukon,96,2.005175531187795,1.4437716111296393,1.0287313114365269,0.6308731152786611,-0.021209047153545952,-0.1330864412937931,0.862250969263501,0.7981124159434994
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Kolyma,85,2.520018038120525,1.9562696162943674,1.7183903076549831,0.3084310125371009,1.1894096303590438,1.4808248044656929,0.7809717743918809,0.6985330852078964
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Lena,87,4.357325338221157,3.110073425096503,2.0733941920296957,-0.008158584921148737,2.674954840677989,1.850866106826616,0.5993492291048137,0.6498092478742711
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Mackenzie,103,2.3503775877014674,2.072206233529314,2.10216409113701,-3.557898336046949,-2.0310192009850545,-2.10216409113701,0.47896487487457884,0.49443838364684045
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Ob,87,3.8311819242257146,3.228756237449681,2.8546614825307692,-1.050894586259688,2.9371513944122576,2.8546614825307692,0.3769552024182987,0.40425365168604294
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Yenisey,87,2.7351960738015313,2.2774062344870294,2.094944743170804,0.11773989793987227,-1.7512427542841547,-1.6975554429482091,0.5830105379547639,0.7985184683197237
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_river_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_river_out,Yukon,96,2.6251622522130758,2.1476338210042805,1.860705354689478,0.36732133965712843,-0.6529320419833534,-1.4275656134265386,0.7689756120654463,0.735017037415556
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Kolyma,85,2.206952584904044,1.6585783326686026,1.365533036397391,0.46958693109387584,0.13772937830093174,0.12669611387522783,0.7728006096727047,0.6890173159730513
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Lena,87,3.3577848770786094,2.5253671488502487,1.9783216807499509,0.4013201859971407,0.22972621187027692,-0.2662078365749183,0.5665639868174525,0.6495165693100273
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Mackenzie,103,1.0976640759692384,0.9012288490523137,0.7891768222582765,0.005904148200841175,-0.17399047765912887,-0.27679447827991854,0.46088098584833637,0.47818905990639454
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Ob,87,2.3810830234375135,1.869309947190418,1.44261659919316,0.20781454196141136,0.2986114601069282,0.20401896818247867,0.4233693214054581,0.4732323452944096
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Yenisey,87,2.138923104219029,1.7923662413410095,1.7370685577304483,0.4604768871051268,-0.2690710069294464,-0.3688309596351438,0.6298865357144974,0.7914912781345763
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_one_year_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_one_year_out,Yukon,96,2.5273591836877207,1.939238413256397,1.5576763371730458,0.41358533896088123,-0.14209224195124606,-0.898532386109756,0.7651428428423989,0.7339099778963241
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Kolyma,6,2.21678911051951,1.567469336594977,0.7336366691685059,0.5794601077773394,-0.15916640242328217,-0.1322763282861925,0.6571428571428573,0.7779952603410334
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Lena,6,1.5892898355733887,1.3020471344923883,1.1741012520117602,-9.060959545574178,-0.5000712074552367,-0.2573982572007587,0.2,0.2487851855753793
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Mackenzie,22,1.2200229336545327,1.0300111014310014,0.9722544016394217,-0.49786203396052464,0.5212582815105147,0.65786294817392,0.34839073969508755,0.40764872418647236
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Ob,6,2.4264362253425893,2.0961370889737783,1.7366845318105941,-0.804548879793997,-0.9383474011000489,-0.8665971691616878,0.2571428571428572,0.08831342380845014
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yenisey,6,2.3364541363183853,2.0548148910876707,2.0923209763809116,-2.3870095625486276,-2.0548148910876707,-2.0923209763809116,0.028571428571428574,0.5007804965768065
R2_river_specific_Q_slope:ridge_alpha_100:raw:leave_recent_years_out,ridge_alpha_100,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yukon,19,2.460285289752788,1.9780274091400198,1.5545205772216164,0.4093549205134991,-0.30494835026486977,-1.2386957704064345,0.7,0.7520429378539933
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Kolyma,85,2.2253286690283876,1.6643016874290435,1.440675307190515,0.4607172400537689,0.1604594892958476,0.03159148738893469,0.7869730843650558,0.6828466480425516
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Lena,87,3.3819133618950543,2.5577920473574505,1.8804560645469168,0.3926852448857583,0.36810300475595464,-0.1275564386707373,0.5376433380051652,0.6506996353658482
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Mackenzie,103,1.1379961799544542,0.9435055670090846,0.8159285820881808,-0.06849124510948013,-0.24070414326317527,-0.33163966486430674,0.4298054815283321,0.4611019560925504
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Ob,87,2.359639756303206,1.8592601714725174,1.4366196406911378,0.22201862834034003,0.34674048329609686,0.17368536237914523,0.45405988280171994,0.49052957600593555
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yenisey,87,2.1114709292468716,1.7790368980480973,1.754706422816263,0.4742371161380221,-0.2945846901822089,-0.40523346148156847,0.6490634945491228,0.8080550502883083
R2_river_specific_Q_slope:ridge_alpha_100:raw:river_year_groupkfold,ridge_alpha_100,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yukon,96,2.5266329568473074,1.9486417253941566,1.6115002838876833,0.41392229849014195,-0.1678597244118436,-0.9793500859596971,0.7751623121210554,0.7354494864542578
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Kolyma,85,3.595289989438219,2.8423113768620576,2.61060564761605,-0.40765446365747904,2.6393026396952504,2.61060564761605,0.794137514675051,0.7188391741033867
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Lena,87,4.022367080867923,2.9819711026509985,2.2746779113537947,0.14088306301181808,2.4006889580020867,1.97696645303221,0.6383324043238975,0.6824314448962865
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Mackenzie,103,2.1781215707634556,1.9420718691258352,1.9203078984171116,-2.914295347853651,-1.8716305363184917,-1.9203078984171116,0.5415388663381053,0.5576560961626634
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Ob,87,3.762511155464621,3.1025491961205223,2.6124025415802166,-0.9780323094690455,2.726460713205506,2.6124025415802166,0.31595691407146625,0.33667001630804677
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Yenisey,87,3.0976585151319815,2.5170535801959133,2.033705786371332,-0.1315839793446012,-2.2202170805358663,-1.9464091543492348,0.3769858338207925,0.7064967808074853
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_river_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_river_out,Yukon,96,2.3742618102396444,1.870876274490066,1.4875448955343826,0.48247885535417057,-0.3515051866266318,-1.153750686691752,0.8240250319681528,0.7968129021586143
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Kolyma,85,2.2145189268396384,1.807135699689027,1.6314570085753504,0.46594374793418214,0.18158282885047589,0.4096766823479814,0.7795349786816907,0.7177119941080962
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Lena,87,3.1832652406323816,2.413102272383718,1.783489387997096,0.461935261968649,0.025871819992588765,-0.1486387743588793,0.6124924927629664,0.6815232405458457
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Mackenzie,103,1.0257170546042846,0.8161492309039655,0.6582040276142811,0.13195045696017538,0.0015382997992623264,-0.02863592155948691,0.5369409881136323,0.5397957983002641
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Ob,87,2.4436210635739926,1.9829901186161676,1.5518143198651249,0.16565530543572526,0.02191064346638611,-0.07769572932690316,0.3912659186024778,0.4345019785198761
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Yenisey,87,2.0902241266592663,1.749438996374917,1.5690442399380933,0.484764920925864,-0.11613258515122095,0.03168476626407468,0.487308034264855,0.7549276705825377
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_one_year_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_one_year_out,Yukon,96,2.2755000034407065,1.7057148148674852,1.209711622993198,0.5246378861078735,-0.07708979980867599,-0.8868248398567284,0.8272811898921576,0.7960606208655023
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Kolyma,6,1.9617753094604737,1.5293924937284233,1.0000174974665985,0.6706505300582216,-0.18857947287978952,0.025989476271970346,0.6571428571428573,0.824480605898725
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Lena,6,1.7039430294731144,1.3322367795799812,1.2455686923952531,-10.564938604555506,-0.4400523552685236,0.09270794407193339,0.6,0.37148021606061304
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Mackenzie,22,1.1720591926437727,0.9416687590988534,0.7800094937215079,-0.3824037869939001,0.7076814859873233,0.717347670885093,0.549407114624506,0.5822813388688445
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Ob,6,2.687412788212847,2.3847748313840653,1.8234203484600826,-1.2136025525701482,-1.16916126574401,-1.2645328013971664,0.08571428571428573,0.015463209478609042
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yenisey,6,2.3804323720278853,2.075134648581203,2.1175243965523176,-2.5157144773749764,-2.075134648581203,-2.1175243965523176,-0.08571428571428573,0.41990100754116166
R2_river_specific_Q_slope:ridge_alpha_10:raw:leave_recent_years_out,ridge_alpha_10,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yukon,19,2.196358573332857,1.7186360949112092,1.2778414237058335,0.5292805563445611,-0.2467348028344297,-1.0484752006140776,0.7421052631578948,0.8208931522013291
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Kolyma,85,2.268296512431177,1.8683183945041633,1.680221438328894,0.43969066140739255,0.2607245009947679,0.3022328026919454,0.7806492284161239,0.7120843835513573
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Lena,87,3.166288257853496,2.4193206427547183,1.8969716576281748,0.4676591690139601,0.11528226474609886,-0.10821145148891897,0.5939624962185667,0.6878723658312561
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Mackenzie,103,1.0439506581072524,0.8353518306426355,0.7056420612505931,0.10081448045360397,-0.027851344626550246,-0.02908738154451118,0.5184615826809835,0.5339852125025373
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Ob,87,2.4161509253826856,1.9662788429502598,1.6969164813728916,0.18430855609906616,0.024273031063691605,-0.024724759845568656,0.4177179557785848,0.4516018012166541
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yenisey,87,2.055153156606338,1.717728269582361,1.5841003588355171,0.5019096865570295,-0.12255095235772936,0.07956447610119177,0.5120448528376562,0.7728193098921498
R2_river_specific_Q_slope:ridge_alpha_10:raw:river_year_groupkfold,ridge_alpha_10,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yukon,96,2.265559938089645,1.7098338287682198,1.277479769908642,0.5287818633243176,-0.09073348967083161,-0.865536548850103,0.8300760587769284,0.7995659432137202
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Kolyma,85,4.061417531356943,3.2578494245960066,2.812178421512221,-0.7963191055510905,3.131517841159011,2.812178421512221,0.7953397314937816,0.7207221668997064
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Lena,87,3.7606258520821094,2.905651264930896,2.2123285799747734,0.24905326745739154,2.059617481761019,1.9021742694271087,0.6507920724381101,0.6899614332839276
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Mackenzie,103,2.191370424378225,1.9689092974300195,1.9120761421193557,-2.9620591190555077,-1.8889153369352725,-1.9120761421193557,0.5741030504655554,0.5884615012831983
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Ob,87,3.6000607624381087,2.917363624464307,2.305242079464099,-0.810912433334487,2.440606210145724,2.074700905190376,0.304818254723016,0.3272242768752654
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Yenisey,87,3.420917222406465,2.7819097951725595,2.2778322376024116,-0.3800818425896868,-2.6149692517857526,-2.1837057381673723,0.34819305199637135,0.6629646259169
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_river_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_river_out,Yukon,96,2.2460469317264846,1.7159998974887312,1.2432580801795456,0.5368640024144398,-0.23025748161625947,-0.9865208573707551,0.854904262947465,0.8097939509502581
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Kolyma,85,2.0639078028464817,1.5757009147333323,1.3830052614549695,0.5361166373485184,0.09440168292110633,0.08437966903952265,0.7827311160778277,0.7368067402826238
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Lena,87,3.146042811748754,2.395069673345638,1.781172520009104,0.474445046226425,0.018163974415324455,-0.07819593823986093,0.6216071000154993,0.689046955694321
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Mackenzie,103,0.9944824152691467,0.7875069637013092,0.6849731071318548,0.1840123682650009,0.012508715316385333,0.024406979661537598,0.5453951513005665,0.5596809979804611
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Ob,87,2.4942727692827993,2.046736799450646,1.7522401201945357,0.13070800675600547,-0.009459564023649414,-0.1618219239622647,0.3858880061510984,0.4201675758832298
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Yenisey,87,1.8952163376654074,1.5543857661379799,1.3240718093337707,0.576418197451057,-0.0670553201108177,0.08950848569708825,0.5389326991124401,0.7751335354520372
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_one_year_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_one_year_out,Yukon,96,2.0743293154798566,1.4919747373955827,1.024471967071857,0.6049734417883352,-0.0317877662978967,-0.44892330760919186,0.8539477665572885,0.801391157639364
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Kolyma,6,1.922094569470908,1.4684049506137484,0.9810870999027228,0.6838392569201254,-0.4217939919961382,-0.6028958997918865,0.7142857142857143,0.868509945207194
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Lena,6,1.7236838028085157,1.4434133724296434,1.2660230175078833,-10.834458535650269,-0.325276361878164,0.41118249831933573,0.7714285714285715,0.4389176150491397
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Mackenzie,22,1.0795820359250392,0.8297970308679521,0.7265873883259168,-0.1728625590162447,0.6852959142940235,0.5449787832368227,0.6363636363636365,0.672948612239038
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Ob,6,2.757933977144175,2.4815308251369275,1.999485170278163,-1.3313024420061974,-1.1485407116181523,-1.3756778794943552,0.08571428571428573,0.012422922100194392
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yenisey,6,2.384951304024877,2.1133462536175536,2.198756917028039,-2.5290753732881393,-2.1133462536175536,-2.198756917028039,-0.08571428571428573,0.5029837993507851
R2_river_specific_Q_slope:ridge_alpha_1:raw:leave_recent_years_out,ridge_alpha_1,R2_river_specific_Q_slope,raw,leave_recent_years_out,Yukon,19,1.9786423211752298,1.452482388603255,1.1711515212743269,0.6179763599567785,-0.2528216187166315,-0.5301118436876671,0.7947368421052632,0.8242217754799988
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Kolyma,85,2.1185974364056324,1.6601417479009923,1.4860371573187852,0.5112068673313592,0.18018258798018616,-0.1537968829943761,0.7852332909200636,0.7280712807259049
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Lena,87,3.106435131474205,2.3832068493019447,1.8377802139300643,0.4875948857667044,0.09859608594922589,-0.12641991625310744,0.6113258230346421,0.699551130018507
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Mackenzie,103,1.0093145498114828,0.8029044454739674,0.6742588911893552,0.15949088533904177,-0.014734827904482899,-0.10298999452934776,0.5351282045842702,0.5562783793730999
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Ob,87,2.4591745535574954,2.023436735042514,1.837546532367277,0.15500040411988603,-0.013124645932003742,-0.22213180976592817,0.4060141598674472,0.4405673657310862
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yenisey,87,1.878276763440623,1.55033963655941,1.396725323732305,0.5839563645724399,-0.057605323035897944,0.18458275844559902,0.5437816259660622,0.7842622693110053
R2_river_specific_Q_slope:ridge_alpha_1:raw:river_year_groupkfold,ridge_alpha_1,R2_river_specific_Q_slope,raw,river_year_groupkfold,Yukon,96,2.0687268583614773,1.4890370283256023,0.9889464764048492,0.6071043770089415,-0.05113410976281019,-0.46210180938741674,0.8545515125056978,0.8044572967642121
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Kolyma,85,5.041994462622589,3.8730670302225616,2.5401089449452927,-1.7684261287715857,3.6216836692506034,2.5401089449452927,0.7903940265321749,0.6932632006367351
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Lena,87,3.505060383782206,2.900512772008474,2.778588493747839,0.34765117282032343,1.161011586040581,1.2337285578141142,0.6485954520902496,0.6691693799606244
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Mackenzie,103,2.838613302402352,2.552835703025709,2.5101794936082467,-5.648165570715457,-2.490596517702154,-2.5101794936082467,0.5627209672145304,0.5930764425969173
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Ob,87,2.794468230095171,2.20804961700283,1.8089914881235103,-0.09112910844742284,1.4313314268023734,1.1639092284940933,0.473374792097437,0.49845533449336044
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Yenisey,87,4.154905354787317,3.788475139472603,3.637677316569249,-1.0358322123643613,-3.7660559038755452,-3.637677316569249,0.6329125577359307,0.816852932913736
R3_river_specific_seasonality:linear_regression:raw:leave_one_river_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_river_out,Yukon,96,2.219562079949899,1.7046403739039973,1.2799078154531718,0.5477219846560929,-0.6132480634174854,-0.8426944810944117,0.8646727367194794,0.7734290446401206
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Kolyma,85,1.893934030993385,1.4378440151643486,1.2177530521498534,0.6093769144888369,0.006694336458819685,-0.08937704078954489,0.7277321401510286,0.8026074949954488
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Lena,87,2.8365445242419014,2.216786099388527,1.7671648218718614,0.5727637570083726,-0.0057020708676873725,-0.5932318487878447,0.5824507472586175,0.7574765482370525
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Mackenzie,103,1.0259794352833984,0.7996456964253694,0.6678248761827072,0.13150630219397352,-0.0058516711419868755,-0.01485961051644491,0.5616278038134908,0.5830074190523461
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Ob,87,2.033965543008096,1.5178084043663684,1.0956107214682174,0.42195057785559786,-0.015209636438679109,-0.22946735093583648,0.6163816877748808,0.6605561772502077
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Yenisey,87,1.3647736495466278,1.04184677767762,0.8112340920635184,0.7803450632347291,0.0014633555956687111,0.02622806940787825,0.8378344044464279,0.8840761625482173
R3_river_specific_seasonality:linear_regression:raw:leave_one_year_out,linear_regression,R3_river_specific_seasonality,raw,leave_one_year_out,Yukon,96,1.9514182617917715,1.4497414433537366,1.0924442910628425,0.6503998466025429,0.006941455017724418,-0.41789440744087525,0.8192018480432206,0.8260962926748945
R3_river_specific_seasonality:linear_regression:raw:leave_recent_years_out,linear_regression,R3_river_specific_seasonality,raw,leave_recent_years_out,Kolyma,6,1.6106492180577592,1.4063210202417613,1.348418374689909,0.7779962183149375,-1.1609543621442293,-1.348418374689909,0.3714285714285715,0.9744032421187626
R3_river_specific_seasonality:linear_regression:raw:leave_recent_years_out,linear_regression,R3_river_specific_seasonality,raw,leave_recent_years_out,Lena,6,1.3949481910182746,1.2439068495419812,1.3165343268841272,-6.750850266217354,-0.5551980458202265,-1.0384489114653994,0.8857142857142858,0.7350572664528267
R3_river_specific_seasonality:linear_regression:raw:leave_recent_years_out,linear_regression,R3_river_specific_seasonality,raw,leave_recent_years_out,Mackenzie,22,0.9990227743559534,0.8244276704683233,0.7676928709762518,-0.004353509629539953,0.6174204195409417,0.6623597088849984,0.7684923771880295,0.7903257270024758
R3_river_specific_seasonality:linear_regression:raw:leave_recent_years_out,linear_regression,R3_river_specific_seasonality,raw,leave_recent_years_out,Ob,6,1.8557213834553188,1.5561934083928028,1.2202509358075662,-0.05549561240136636,-1.076254270958868,-0.9469589133867902,0.6,0.7126648347579048
