river,year,window_id,start_date,end_date,window_start_doy,window_end_doy,window_peak_q_doy,peak_q_date,peak_Q_m3s,window_length_days,window_flux_TgC,window_flux_80_lower_TgC,window_flux_80_upper_TgC,window_flux_90_lower_TgC,window_flux_90_upper_TgC,window_flux_95_lower_TgC,window_flux_95_upper_TgC,annual_flux_TgC,window_fraction_of_annual,n_days_with_flux,coverage_rate,n_low_confidence_days,fraction_flux_from_low_confidence_days,window_confidence_tier,annual_confidence_tier,core_2003_2024,sensitivity_only,exclude_from_trend,caveat_reason
Ob,2011,q75_peak_contiguous,2011-05-12,2011-06-26,132.0,177.0,139.0,2011-05-19,38400.0,46,1.4121014333127673,1.0855134339351031,1.7032727764022773,1.0173346994316752,1.9503899719981688,0.9980289590014612,2.0687688660714034,3.957221796028007,0.3568416192213789,46,1.0,10,0.2422022093129342,high,medium,True,False,False,ok
Ob,2011,snow_depletion_assisted,2011-04-17,2011-05-26,107.0,146.0,139.0,2011-05-19,38400.0,40,0.7687103667828665,0.5751418689979384,0.9412874350990855,0.5347323767818911,1.0877536384484803,0.5232898768099898,1.15791673304737,3.957221796028007,0.19425506236583612,40,1.0,10,0.44491931122729367,high,medium,True,False,False,ok
Ob,2011,common_overlap_w1_w2,2011-05-12,2011-06-26,132.0,177.0,139.0,2011-05-19,38400.0,46,1.4121014333127673,1.0855134339351031,1.7032727764022773,1.0173346994316752,1.9503899719981688,0.9980289590014612,2.0687688660714034,3.957221796028007,0.3568416192213789,46,1.0,10,0.2422022093129342,high,medium,True,False,False,ok
Ob,2012,fixed_may_july_reference,2012-05-01,2012-07-31,122.0,213.0,140.0,2012-05-19,27500.0,92,1.4441116190201746,1.0788670417800457,1.7697474486092089,1.0026183335974916,2.0461146629777125,0.9810274698328166,2.178505470975325,2.721498794319929,0.5306309971675154,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2012,discharge_centered_freshet,2012-04-14,2012-07-30,105.0,212.0,140.0,2012-05-19,27500.0,108,1.492529915169625,1.1079464709066855,1.8354074189646659,1.0276605675949237,2.126407646774525,1.0049265168556256,2.2658082459927336,2.721498794319929,0.5484220379905004,108,1.0,0,0.0,high,high,True,False,False,ok
Ob,2012,q75_peak_contiguous,2012-05-13,2012-06-28,134.0,180.0,140.0,2012-05-19,27500.0,47,0.9314161568040158,0.7003694805584066,1.137407103094133,0.6521360181297001,1.312231673483634,0.6384780540668409,1.395979545620306,2.721498794319929,0.34224382489089655,47,1.0,0,0.0,high,high,True,False,False,ok
Ob,2012,snow_depletion_assisted,2012-05-11,2012-05-23,132.0,144.0,140.0,2012-05-19,27500.0,13,0.25887777490707586,0.19293395201012842,0.3176703561346461,0.17916747436245173,0.36756763531275044,0.1752693080787841,0.3914704022251215,2.721498794319929,0.09512323703665884,13,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Ob,2012,common_overlap_w1_w2,2012-05-13,2012-06-28,134.0,180.0,140.0,2012-05-19,27500.0,47,0.9314161568040158,0.7003694805584066,1.137407103094133,0.6521360181297001,1.312231673483634,0.6384780540668409,1.395979545620306,2.721498794319929,0.34224382489089655,47,1.0,0,0.0,high,high,True,False,False,ok
Ob,2013,fixed_may_july_reference,2013-05-01,2013-07-31,121.0,212.0,146.0,2013-05-26,28300.0,92,1.7678654209480418,1.34237438093485,2.1472143187314146,1.2535485799074797,2.469167828228403,1.228396340420636,2.6233962715601042,3.6749925604503457,0.48105278905147,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2013,discharge_centered_freshet,2013-03-01,2013-08-20,60.0,232.0,146.0,2013-05-26,28300.0,173,2.290807889421376,1.7279962957798536,2.7925856887870113,1.6105033618953968,3.2184446393135926,1.5772336319645266,3.4224478915881287,3.6749925604503457,0.6233503474468675,173,1.0,32,0.019355376039823433,low,high,True,False,True,implausible_window_length
Ob,2013,q75_peak_contiguous,2013-05-22,2013-06-27,142.0,178.0,146.0,2013-05-26,28300.0,37,0.8418556943705796,0.6389255855391647,1.0227791589630901,0.5965617569871867,1.1763289510312247,0.5845658599730897,1.2498853643207537,3.6749925604503457,0.22907684315622556,37,1.0,0,0.0,high,high,True,False,False,ok
Ob,2013,snow_depletion_assisted,2013-04-22,2013-05-27,112.0,147.0,146.0,2013-05-26,28300.0,36,0.3326506025443028,0.2388673582325034,0.4162635744158768,0.21928910389680004,0.4872259256730532,0.21374525361804828,0.5212196938622892,3.6749925604503457,0.09051735400072175,36,1.0,4,0.016480785207196657,high,high,True,False,False,ok
Ob,2013,common_overlap_w1_w2,2013-05-22,2013-06-27,142.0,178.0,146.0,2013-05-26,28300.0,37,0.8418556943705796,0.6389255855391647,1.0227791589630901,0.5965617569871867,1.1763289510312247,0.5845658599730897,1.2498853643207537,3.6749925604503457,0.22907684315622556,37,1.0,0,0.0,high,high,True,False,False,ok
Ob,2014,fixed_may_july_reference,2014-05-01,2014-07-31,121.0,212.0,146.0,2014-05-26,35400.0,92,2.5073959467373625,1.9390160456892058,3.014138201470048,1.8203606681355586,3.444210486574644,1.7867617763933752,3.6502320924748926,4.946947539556345,0.5068571935901774,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2014,discharge_centered_freshet,2014-04-17,2014-08-19,107.0,231.0,146.0,2014-05-26,35400.0,125,3.1344183626558366,2.4287602203456604,3.7635517951458084,2.2814465430935074,4.297497505059798,2.2397326621368667,4.55327858286925,4.946947539556345,0.6336065498153512,125,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Ob,2014,q75_peak_contiguous,2014-05-24,2014-07-06,144.0,187.0,146.0,2014-05-26,35400.0,44,1.40271250090527,1.0861525323435037,1.684943297475092,1.0200672564236486,1.92447264888413,1.001354307401346,2.039216665987052,4.946947539556345,0.28355111706542757,44,1.0,0,0.0,high,high,True,False,False,ok
Ob,2014,snow_depletion_assisted,2014-05-13,2014-05-29,133.0,149.0,146.0,2014-05-26,35400.0,17,0.41654260408266375,0.3151198620332681,0.5069666125539416,0.29394678091585963,0.5837094923678108,0.2879513336383803,0.6204723619789454,4.946947539556345,0.08420194488660786,17,1.0,0,0.0,high,high,True,False,False,ok
Ob,2014,common_overlap_w1_w2,2014-05-24,2014-07-06,144.0,187.0,146.0,2014-05-26,35400.0,44,1.40271250090527,1.0861525323435037,1.684943297475092,1.0200672564236486,1.92447264888413,1.001354307401346,2.039216665987052,4.946947539556345,0.28355111706542757,44,1.0,0,0.0,high,high,True,False,False,ok
Ob,2015,fixed_may_july_reference,2015-05-01,2015-07-31,121.0,212.0,144.0,2015-05-24,35800.0,92,2.5285623769888224,1.9542333572372264,3.0406086015133575,1.8343360375871636,3.4751823671777493,1.8003854729675453,3.6833603600063762,5.771512611062653,0.43811086406398103,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2015,discharge_centered_freshet,2015-03-08,2015-06-29,67.0,180.0,144.0,2015-05-24,35800.0,114,1.6851740166095044,1.2621688281171315,2.062306639675444,1.1738619751563648,2.382379196235818,1.148856682906714,2.535706588841757,5.771512611062653,0.2919813453026882,114,1.0,0,0.0,high,high,True,False,False,ok
Ob,2015,q75_peak_contiguous,2015-05-21,2015-06-08,141.0,159.0,144.0,2015-05-24,35800.0,19,0.611572938279044,0.4702073224313047,0.7376082375291642,0.44069573961392366,0.8445744292096559,0.432339131623078,0.8958154585675203,5.771512611062653,0.10596406514070511,19,1.0,0,0.0,high,high,True,False,False,ok
Ob,2015,snow_depletion_assisted,2015-05-05,2015-05-24,125.0,144.0,144.0,2015-05-24,35800.0,20,0.3609779401375703,0.26856773211258883,0.4433667738886216,0.2492761137728223,0.5132901988003825,0.2438134283935926,0.5467862802483251,5.771512611062653,0.06254477196249371,20,1.0,0,0.0,high,high,True,False,False,ok
Ob,2015,common_overlap_w1_w2,2015-05-21,2015-06-08,141.0,159.0,144.0,2015-05-24,35800.0,19,0.611572938279044,0.4702073224313047,0.7376082375291642,0.44069573961392366,0.8445744292096559,0.432339131623078,0.8958154585675203,5.771512611062653,0.10596406514070511,19,1.0,0,0.0,high,high,True,False,False,ok
Ob,2016,fixed_may_july_reference,2016-05-01,2016-07-31,122.0,213.0,138.0,2016-05-17,37800.0,92,2.601640046428951,2.00899188768266,3.1300188009775334,1.8852702520251776,3.578453989176516,1.8502367800635553,3.7932721507152545,4.655906590068793,0.5587826980846948,92,1.0,1,0.013224225180402475,high,high,True,False,False,reference_only
Ob,2016,discharge_centered_freshet,2016-03-01,2016-08-12,61.0,225.0,138.0,2016-05-17,37800.0,165,3.145066371529172,2.401896200865266,3.807643861053024,2.2467514868735874,4.369973550983278,2.2028201408423347,4.639351675957417,4.655906590068793,0.6755003157146033,165,1.0,1,0.010939252069138752,low,high,True,False,True,implausible_window_length
Ob,2016,q75_peak_contiguous,2016-05-15,2016-06-27,136.0,179.0,138.0,2016-05-17,37800.0,44,1.3558784919400384,1.044142133137818,1.633808772462416,0.9790638372961378,1.8696882747689163,0.9606360284447292,1.9826838700380176,4.655906590068793,0.2912168587815257,44,1.0,1,0.02537445207431662,high,high,True,False,False,ok
Ob,2016,snow_depletion_assisted,2016-04-24,2016-05-25,115.0,146.0,138.0,2016-05-17,37800.0,32,0.6093996415435725,0.4546548554680409,0.7473632142516067,0.42235022790751253,0.8644529347586082,0.4132027311268713,0.9205435341502819,4.655906590068793,0.13088742863601316,32,1.0,1,0.0564566689359781,high,high,True,False,False,ok
Ob,2016,common_overlap_w1_w2,2016-05-15,2016-06-27,136.0,179.0,138.0,2016-05-17,37800.0,44,1.3558784919400384,1.044142133137818,1.633808772462416,0.9790638372961378,1.8696882747689163,0.9606360284447292,1.9826838700380176,4.655906590068793,0.2912168587815257,44,1.0,1,0.02537445207431662,high,high,True,False,False,ok
Ob,2017,fixed_may_july_reference,2017-05-01,2017-07-31,121.0,212.0,160.0,2017-06-09,36600.0,92,2.5221289793859674,1.951806940724099,3.0306027576851244,1.8327461211916076,3.4621445872967946,1.7990324230121961,3.6688701630406593,4.661911721049173,0.5410074515135513,92,1.0,1,0.013633342258602578,high,high,True,False,False,reference_only
Ob,2017,discharge_centered_freshet,2017-03-01,2017-08-20,60.0,232.0,160.0,2017-06-09,36600.0,173,3.2512915068170605,2.4950045025964953,3.925563382083965,2.3371215094448696,4.497818100275505,2.29241478224715,4.771950705674946,4.661911721049173,0.6974159317811686,173,1.0,1,0.010575811957867496,low,high,True,False,True,implausible_window_length
Ob,2017,q75_peak_contiguous,2017-05-28,2017-07-13,148.0,194.0,160.0,2017-06-09,36600.0,47,1.5717853225486618,1.2230679555899233,1.88268622610145,1.1502694791489043,2.146547904860734,1.1296555956539758,2.272948067522465,4.661911721049173,0.3371546731466052,47,1.0,1,0.021876427463105003,high,high,True,False,False,ok
Ob,2017,snow_depletion_assisted,2017-06-03,2017-08-20,154.0,232.0,160.0,2017-06-09,36600.0,79,2.515531054085007,1.9724518324729943,2.9997163476723445,1.8590782420925442,3.4106445339097298,1.8269749605712908,3.607495360550913,4.661911721049173,0.5395921683216433,79,1.0,1,0.013669100820866644,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Ob,2017,common_overlap_w1_w2,2017-05-28,2017-07-13,148.0,194.0,160.0,2017-06-09,36600.0,47,1.5717853225486618,1.2230679555899233,1.88268622610145,1.1502694791489043,2.146547904860734,1.1296555956539758,2.272948067522465,4.661911721049173,0.3371546731466052,47,1.0,1,0.021876427463105003,high,high,True,False,False,ok
Ob,2018,fixed_may_july_reference,2018-05-01,2018-07-31,121.0,212.0,162.0,2018-06-11,37700.0,92,2.1347209132445037,1.650688598820614,2.566262609075617,1.5496416812392226,2.932512160027123,1.5210288655818498,3.1079601562376262,4.471495130533907,0.47740651637243603,92,1.0,18,0.30006062778037923,high,medium,True,False,False,reference_only
Ob,2018,discharge_centered_freshet,2018-03-01,2018-07-11,60.0,192.0,162.0,2018-06-11,37700.0,133,1.6581113280893782,1.2451659046876364,2.0262751117668953,1.1589591351793793,2.338735811975268,1.1345485102598156,2.4884168248356726,4.471495130533907,0.3708180999162568,133,1.0,18,0.3863104283245827,low,medium,True,False,True,implausible_window_length
Ob,2018,q75_peak_contiguous,2018-06-07,2018-07-22,158.0,203.0,162.0,2018-06-11,37700.0,46,1.5694097764160102,1.2276316375324077,1.8741239726724739,1.1562817990985872,2.1327349913193374,1.1360781172530148,2.256619880465746,4.471495130533907,0.3509809874775865,46,1.0,18,0.4081443272430961,high,medium,True,False,False,ok
Ob,2018,snow_depletion_assisted,2018-05-22,2018-06-13,142.0,164.0,162.0,2018-06-11,37700.0,23,0.45810611639728105,0.3463866600059078,0.5577102176768546,0.3230640297479397,0.6422442446758327,0.31645990825478504,0.6827393814208302,4.471495130533907,0.10245032210123017,23,1.0,5,0.38636387908318354,high,medium,True,False,False,ok
Ob,2018,common_overlap_w1_w2,2018-06-07,2018-07-11,158.0,192.0,162.0,2018-06-11,37700.0,35,1.2165351756522353,0.94994611170471,1.4542141349235262,0.8942927960684013,1.655932330279089,0.8785337991673762,1.7525633106649696,4.471495130533907,0.2720645198392463,35,1.0,18,0.5265328205743225,high,medium,True,False,False,ok
Ob,2019,fixed_may_july_reference,2019-05-01,2019-07-31,121.0,212.0,154.0,2019-06-03,35600.0,92,2.2484701742407034,1.7304398734852784,2.7103229634413086,1.6222955129844727,3.1022975473216605,1.591672959368212,3.2900688500538773,4.425031253665647,0.5081252640595691,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2019,discharge_centered_freshet,2019-04-18,2019-08-20,108.0,232.0,154.0,2019-06-03,35600.0,125,2.772757525150793,2.1357490815632048,3.3406859378058775,2.0027667624499497,3.8226869312601215,1.9651110014079303,4.053584438856564,4.425031253665647,0.62660744437768,125,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Ob,2019,q75_peak_contiguous,2019-05-30,2019-07-05,150.0,186.0,154.0,2019-06-03,35600.0,37,1.1188762374336996,0.8651078204786506,1.3451248777367817,0.8121309518922276,1.5371421583724438,0.7971298275506834,1.6291260175684301,4.425031253665647,0.25285160110605653,37,1.0,0,0.0,high,high,True,False,False,ok
Ob,2019,snow_depletion_assisted,2019-05-06,2019-06-03,126.0,154.0,154.0,2019-06-03,35600.0,29,0.5099292757799523,0.38015090144670083,0.6256339055599605,0.353058279106584,0.7238324553393134,0.3453866328332759,0.7708734380375997,4.425031253665647,0.11523744049435412,29,1.0,0,0.0,high,high,True,False,False,ok
Ob,2019,common_overlap_w1_w2,2019-05-30,2019-07-05,150.0,186.0,154.0,2019-06-03,35600.0,37,1.1188762374336996,0.8651078204786506,1.3451248777367817,0.8121309518922276,1.5371421583724438,0.7971298275506834,1.6291260175684301,4.425031253665647,0.25285160110605653,37,1.0,0,0.0,high,high,True,False,False,ok
Ob,2020,fixed_may_july_reference,2020-05-01,2020-07-31,122.0,213.0,144.0,2020-05-23,38500.0,92,2.7977779365601814,2.1682122382068396,3.359070728401708,2.0367836716878895,3.835440068723177,1.999567876927101,4.063639792104102,4.689206590767031,0.5966420720445457,92,1.0,19,0.23488067397626936,high,medium,True,False,False,reference_only
Ob,2020,discharge_centered_freshet,2020-04-14,2020-08-10,105.0,223.0,144.0,2020-05-23,38500.0,119,3.153624016154531,2.4375147193653404,3.7920752334139674,2.288019251943808,4.333928949716787,2.2456875672835643,4.593498274832854,4.689206590767031,0.6725282742637024,119,1.0,19,0.20837739819615542,high,medium,True,False,False,ok
Ob,2020,q75_peak_contiguous,2020-05-16,2020-07-03,137.0,185.0,144.0,2020-05-23,38500.0,49,1.643576816315325,1.272857018874449,1.9740941088564596,1.1954652999715807,2.2546042221185436,1.1735507771006448,2.3889796422678797,4.689206590767031,0.35050211256452213,49,1.0,19,0.3998255273814452,high,medium,True,False,False,ok
Ob,2020,snow_depletion_assisted,2020-05-07,2020-08-10,128.0,223.0,144.0,2020-05-23,38500.0,96,2.997176779126862,2.330693541166471,3.591383608261334,2.191558043786053,4.095687100705289,2.1521599262260986,4.337268385928399,4.689206590767031,0.6391650103512719,96,1.0,19,0.21925432358602176,medium,medium,True,False,False,fallback_used;partial_snow_rule_fallback
Ob,2020,common_overlap_w1_w2,2020-05-16,2020-07-03,137.0,185.0,144.0,2020-05-23,38500.0,49,1.643576816315325,1.272857018874449,1.9740941088564596,1.1954652999715807,2.2546042221185436,1.1735507771006448,2.3889796422678797,4.689206590767031,0.35050211256452213,49,1.0,19,0.3998255273814452,high,medium,True,False,False,ok
Ob,2021,fixed_may_july_reference,2021-05-01,2021-07-31,121.0,212.0,143.0,2021-05-23,33500.0,92,2.1127107111862364,1.6138479123700598,2.557474607671995,1.5097049727062104,2.934945843802792,1.4802154760848174,3.1157694703006142,3.763209051739778,0.5614119976166363,92,1.0,0,0.0,high,high,True,False,False,reference_only
Ob,2021,discharge_centered_freshet,2021-04-15,2021-08-12,105.0,224.0,143.0,2021-05-23,33500.0,120,2.4373903562339487,1.858544491378567,2.953463599074841,1.7377042320500382,3.3914550962453363,1.7034866611739028,3.601270317413967,3.763209051739778,0.6476893318236235,120,1.0,0,0.0,high,high,True,False,False,ok
Ob,2021,q75_peak_contiguous,2021-05-15,2021-06-29,135.0,180.0,143.0,2021-05-23,33500.0,46,1.1936804233361176,0.9111184411058854,1.4456001265364473,0.8521306081054458,1.6594044450166396,0.8354273970420312,1.7618251555978481,3.763209051739778,0.31719747878058074,46,1.0,0,0.0,high,high,True,False,False,ok
Ob,2021,snow_depletion_assisted,2021-04-12,2021-08-12,102.0,224.0,143.0,2021-05-23,33500.0,123,2.4434517742711654,1.8619592709029795,2.9618846423644043,1.7405664975052415,3.4018787541082656,1.70619247471955,3.612653306730454,3.763209051739778,0.6493000363988621,123,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Ob,2021,common_overlap_w1_w2,2021-05-15,2021-06-29,135.0,180.0,143.0,2021-05-23,33500.0,46,1.1936804233361176,0.9111184411058854,1.4456001265364473,0.8521306081054458,1.6594044450166396,0.8354273970420312,1.7618251555978481,3.763209051739778,0.31719747878058074,46,1.0,0,0.0,high,high,True,False,False,ok
Ob,2022,fixed_may_july_reference,2022-05-01,2022-07-31,121.0,212.0,149.0,2022-05-29,36700.0,92,2.3425082103360233,1.8063301356694665,2.820540748069516,1.6943972334534922,3.2262470887926584,1.6627019024749834,3.420596445248787,3.695153207425641,0.6339407539661973,92,1.0,2,0.02879189134642007,high,high,True,False,False,reference_only
Ob,2022,discharge_centered_freshet,2022-03-01,2022-08-14,60.0,226.0,149.0,2022-05-29,36700.0,167,2.6672467794868027,2.029684043900531,3.235669374249093,1.8965860104098702,3.7180897801879276,1.8588974832604936,3.9491882029249235,3.695153207425641,0.7218230557062705,167,1.0,2,0.02528646482537647,low,high,True,False,True,implausible_window_length
Ob,2022,q75_peak_contiguous,2022-05-23,2022-07-07,143.0,188.0,149.0,2022-05-29,36700.0,46,1.5009010517098733,1.1633329932742966,1.8018617273810678,1.0928620541192333,2.05728713211826,1.072907244615801,2.1796459864184827,3.695153207425641,0.4061810072431419,46,1.0,2,0.04493650117258295,high,high,True,False,False,ok
Ob,2022,snow_depletion_assisted,2022-05-13,2022-08-14,133.0,226.0,149.0,2022-05-29,36700.0,94,2.4851626796553687,1.9213715547337282,2.987813785569235,1.8036741332281332,3.4144139115933925,1.7703464998327354,3.6187722161964655,3.695153207425641,0.6725465874219448,94,1.0,2,0.02713916574646321,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Ob,2022,common_overlap_w1_w2,2022-05-23,2022-07-07,143.0,188.0,149.0,2022-05-29,36700.0,46,1.5009010517098733,1.1633329932742966,1.8018617273810678,1.0928620541192333,2.05728713211826,1.072907244615801,2.1796459864184827,3.695153207425641,0.4061810072431419,46,1.0,2,0.04493650117258295,high,high,True,False,False,ok
