model_id,feature_set,validation_scheme,season_window,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,late_season,85,6,,2.166571424215077,1.7002032042760193,1.4032347761414519,-0.015828298076726366,0.11683368058435646,-0.36119692300908746,0.37801517909262045,0.37584183550340367
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,spring_freshet_provisional,193,6,,9.957555523206985,4.078867626677432,2.414587424422697,-4.720086716744603,1.7164363525712196,-0.0592680507058585,0.5082706923489334,0.05019099847146988
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,summer,114,6,,2.9283207635797748,2.50428560806929,2.3875489262992753,0.039579570087596494,-0.570992867338499,-1.5835907681309132,0.4771634538380593,0.35943274779470746
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,early_season,146,20,,2.9569543726508214,2.171175557109202,1.5059171898595083,0.5123126108891045,0.46451925824182044,0.18187546037272018,0.7374801173077091,0.7264368218158335
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,late_season,85,18,,1.5942853013465899,1.2361742211027587,0.8893171734122705,0.4499446798568717,0.016893435827837245,0.016957341525600356,0.7052171897362264,0.6830143899914584
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,spring_freshet_provisional,193,20,,2.7815617739812324,2.055511517955333,1.510116015460695,0.5536510082723984,0.22492034213989948,-0.1547715176170037,0.7750470342597219,0.7512305829627811
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,summer,114,20,,2.1538037547926816,1.6790074572162021,1.4300916430370374,0.4804392256660833,-0.5295251102523714,-0.7152589704721009,0.7084091278605005,0.7156160905453717
linear_regression,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,early_season,146,5,,3.085520704488642,2.2909861691542948,1.6346611283683883,0.4689820410938964,0.30980705048364104,0.10880399431446053,0.7364119286954347,0.6910650329406883
linear_regression,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,late_season,85,5,,1.6325912721636315,1.260031497539822,0.8901322531204876,0.423194721333469,-0.013467475214773702,-0.08622499873285605,0.6880546731375593,0.6692276330165191
linear_regression,F6_reduced_hydroclimate_river_fixed,river_year_groupkfold,spring_freshet_provisional,193,5,,2.885453649703315,2.144050064588691,1.5543442536449161,0.5196858907734923,0.10885939172243121,-0.27056027139325334,0.7757848777876789,0.7214401287014237
