model_id,feature_set,validation_scheme,river,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
ridge_alpha_1,F2_q_season,leave_one_river_out,Yenisey,87,1,,3.5080551740803116,2.911512124648179,2.417563609993823,-0.4512844486102483,-2.7672480610502914,-2.417563609993823,0.38597275464348296,0.7034038621777289
ridge_alpha_1,F2_q_season,leave_one_river_out,Yukon,96,1,,2.453441029386876,2.011924189913882,1.71582496852473,0.44738568300678894,-0.6907919847032677,-1.4891251440421622,0.8249950956830124,0.7900457918133303
ridge_alpha_1,F2_q_season,leave_one_year_out,Kolyma,85,17,,2.5008580300096526,1.949457879080785,1.8001131420424046,0.3189072033737832,1.2333351903809608,1.4891710718493427,0.7792319809468888,0.719350195997913
ridge_alpha_1,F2_q_season,leave_one_year_out,Lena,87,17,,3.6290894988198126,2.658445380399334,2.005301283480529,0.30066665743763077,1.708040805073391,1.3978831993256424,0.6117724387900162,0.6872770466592689
ridge_alpha_1,F2_q_season,leave_one_year_out,Mackenzie,103,21,,2.155091213852325,1.9211739870935516,1.9316636419304807,-2.8319573990134046,-1.875065204184934,-1.9316636419304807,0.5346008493757285,0.5495886331774109
ridge_alpha_1,F2_q_season,leave_one_year_out,Ob,87,17,,3.115549521297876,2.5294740544649845,2.0826474851871906,-0.35627296861640856,1.9854953789586327,1.7187035028379185,0.40880338225748464,0.44630217680164425
ridge_alpha_1,F2_q_season,leave_one_year_out,Yenisey,87,16,,2.8804029719742523,2.399431471861654,2.083904108935652,0.021577994551872592,-2.0576922615364706,-1.8791987971798445,0.5719272765750564,0.7846224262529882
ridge_alpha_1,F2_q_season,leave_one_year_out,Yukon,96,20,,2.3757473151754174,1.9040208135644499,1.5630978739286452,0.48183105761521106,-0.5260114957151266,-1.2945962204013415,0.8221459574995083,0.79082945777239
ridge_alpha_1,F2_q_season,river_year_groupkfold,Kolyma,85,5,,2.6183701931560925,2.026460424616162,1.7271349536545109,0.2533960081472325,1.342431967361125,1.1264279286521242,0.7745501772381743,0.7096567850554364
ridge_alpha_1,F2_q_season,river_year_groupkfold,Lena,87,5,,3.6610746921929564,2.6814090623833904,1.76278098486174,0.2882851031012774,1.7702425412558045,1.4132090624242464,0.603131791114615,0.6893577106970762
ridge_alpha_1,F2_q_season,river_year_groupkfold,Mackenzie,103,5,,2.182301606873088,1.942832745308305,1.9202866056883021,-2.9293336232062455,-1.8891537822709366,-1.9202866056883021,0.5249436571193086,0.544272911673546
ridge_alpha_1,F2_q_season,river_year_groupkfold,Ob,87,5,,3.1390336764604085,2.5153060014346638,2.160822426135595,-0.37679645339724077,2.012110341563602,1.8322261078397544,0.4197323941713896,0.44266937140247753
ridge_alpha_1,F2_q_season,river_year_groupkfold,Yenisey,87,5,,2.8434448861829433,2.3376536294027255,1.9868127923241907,0.046524933364866405,-2.0615337736691752,-1.9105526815765783,0.6111653030879189,0.7995650248898324
ridge_alpha_1,F2_q_season,river_year_groupkfold,Yukon,96,5,,2.3457702071506823,1.8839734197999036,1.5217728916442517,0.49482503849648474,-0.5366267403549899,-1.3441227594568028,0.8296486880494026,0.8001072056045528
