model_id,feature_set,validation_scheme,month,n_test_total,n_folds,n_train_total,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,1,25,5,,2.1747260309283774,1.790393529214362,1.7925219492329916,0.1294007867289697,-1.0437773249842224,-1.6860044147169244,0.6844940868349869,0.6046704937467156
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,2,25,5,,2.2314076655904187,1.994735909065382,2.1168846154314496,-0.1278128299585235,-0.6998342066413693,-1.2039188005755754,0.748268120105485,0.5928190471229122
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,3,33,5,,2.342148652043868,2.0434130279247236,1.9107185969766323,-0.18396190282682823,-0.9092334962543751,-1.7413528307844754,0.6666667808335003,0.46093162960763556
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,4,29,5,,2.1472723224962875,1.83423740396603,1.7505754909765154,-1.2214463122749288,0.01026198076885302,-0.9459685809758724,0.5391819284716073,0.4670186147554512
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,5,33,5,,4.69418724264595,3.7765175727921254,3.2975864704906197,0.3568656726818804,1.489813910912343,1.7401088958373947,0.6565268351773398,0.6521449603546678
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,6,113,5,,2.96397393026342,2.232980774674433,1.7331139645310305,0.3276775185318679,0.5331213457062416,0.3389219780827988,0.5805159664967015,0.6198479370106535
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,7,47,5,,2.67409960641023,2.2925012998524044,2.2496200309802994,0.2787896450987436,-0.7369154003303174,-1.5312676711932394,0.740451622505703,0.5903107533100832
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,8,67,5,,2.6109953401855215,2.2035643287877478,2.249394902370515,0.15200956793536402,-0.6594566269787264,-1.478747693703621,0.5714827803225959,0.4541313059133591
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,9,50,5,,2.08704139307554,1.631471625825483,1.3445963500383171,0.2298808846123841,-0.116305092386529,-0.6197911287489757,0.5142280888153581,0.48563364223088357
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,10,35,5,,1.5672855788973414,1.2061622982771223,1.0272859464973907,0.21197052976039388,0.14996722639289198,0.017619965236411517,0.4497058175964295,0.528529995797389
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,11,28,5,,2.5343397780949433,2.0744631773322024,1.7589336024873783,-0.13215042496962792,1.549813382587464,1.7136174746238608,0.6008760148492162,0.5512888431159015
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,12,26,5,,2.4673508864720826,2.0350320277939375,1.7981952566719137,0.04370022344664315,0.7090984972702622,0.450773076336872,0.4635649391667448,0.47807340666723086
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,1,3,1,,1.984619687042254,1.9779811352875012,1.9614864992888155,-69.8968754395225,-1.9779811352875012,-1.9614864992888155,0.8660254037844387,0.8107387865841289
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,2,7,3,,2.161455240634971,1.7556685752245376,1.1210740925890565,-0.04290734686947495,0.5177144262390385,1.066365028078918,0.28571428571428575,0.3676702145332848
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,3,13,5,,3.3270029382481243,2.9387479628347495,2.5875866006974206,-3.2855845442093488,-1.1186811528504388,-2.4277110958832004,0.011049892402196598,0.16605889461052648
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,4,16,5,,4.4620711537085835,3.507624181055821,2.50613393218882,-8.48461849254136,1.0804609597399906,-1.26091838032108,0.46097251759905034,0.45270872944820645
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,5,26,6,,5.413528175402187,4.526143446226005,4.238821513019483,0.1681202415503108,1.5663188834620494,1.2435870784990595,0.5402633007666687,0.5317487783798783
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,6,100,6,,18.94834458673145,6.1343530506341395,2.3313317586814857,-25.90335295273925,3.760576737121006,-0.02298698894353457,0.29978246277427123,-0.05283008884503528
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,7,37,6,,3.212308736084386,2.822915291579578,2.573696985503518,0.0543785856897957,-0.22767353986714287,-1.6326403983602216,0.4898636667501555,0.3709774622252949
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,8,56,6,,3.2070925084571047,2.675233299413896,2.3856223768149767,-0.1798012400497273,0.10915120677146259,-1.3250809353961754,0.24195178299952816,0.16204927318443588
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,9,45,6,,2.560704207813825,1.8492022398069476,1.3843697962150312,-0.2359510472499049,0.3692864812802571,-0.38706291754318434,0.40751112396015626,0.30680813902542403
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,10,19,6,,1.9238202810933827,1.5543846560049994,1.2547128526407976,-0.6887906497784364,0.3961472746545748,-0.2849082847528033,0.46774905775408604,0.5694000391534016
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_river_out,11,3,3,,4.726029414614967,4.270031946526456,4.845816108423925,-5.215160721581442,3.235234484863168,4.845816108423925,-0.5,0.08333601483364003
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,1,3,3,,1.5721602886708808,1.5596372149267788,1.44582964715081,-43.49038351892673,-1.5596372149267788,-1.44582964715081,0.8660254037844387,0.6510969227140166
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,2,7,5,,1.941040900823892,1.47462135094618,1.0874320180935673,0.15894846609504099,-0.030416678396146018,0.08146580039504414,0.5,0.4174525563074556
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,3,13,9,,2.4751822661534635,2.233527170220206,1.7762990561252763,-1.3720184779933127,-1.3564170823958779,-1.7266468568952371,0.16574838603294895,0.3299991992099538
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,4,16,9,,2.598225461638192,2.2437122712204736,2.281759802082272,-2.21588531505628,0.23361268488468734,-0.7130218053547761,0.5022096757229271,0.4702481008022555
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,5,26,9,,4.702383474421384,3.8909414852571618,3.219180519695753,0.37232354338113594,1.0835138206908221,1.3032858434236467,0.6414771849609308,0.6376856803750679
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,6,100,19,,2.932675404676487,2.2389196005913035,1.7226876217814384,0.35554610169254686,0.03696139319627317,-0.37455516142587575,0.5926757199181778,0.6104468682509677
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,7,37,13,,2.7152176286352168,2.305361683795361,2.140547255348496,0.3243962830124846,-0.4114633298592875,-1.3895884418121929,0.7682276283981142,0.5925758329698978
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,8,56,15,,2.722657479825869,2.1689866670527556,1.8767842417957945,0.14970056287093125,-0.10964118256976604,-0.9410659541365844,0.4971705659713312,0.3954048228093729
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,9,45,15,,2.1394577726391617,1.614582090373578,1.1558426830252326,0.1372402464677669,0.1255516049163876,-0.6151827606151219,0.5104266252739419,0.43902726964490724
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,10,19,8,,1.4674439593186765,1.1886586240615358,1.099375597291659,0.017415593077265368,0.1012496840221966,-0.0642227509266311,0.4054410219181759,0.5811824309637391
linear_regression,F5_snow_hydroclimate_complete_case,leave_one_year_out,11,3,3,,4.031851298188575,3.601294070380795,4.696601231753863,-3.523436889866926,2.9038553346844016,4.696601231753863,-0.5,0.007800334928029933
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,1,3,2,,1.4334529712135278,1.4328105446858965,1.4467018144032302,-35.98617357225603,-1.4328105446858965,-1.4467018144032302,0.8660254037844387,0.9939937443561678
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,2,7,4,,1.9559046763566252,1.5367985631612393,1.1282744661029547,0.14601822232649142,0.08334494352763995,0.3625881897517029,0.5,0.3989157093492084
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,3,13,4,,2.470954137551204,2.270774348067632,2.3911024764091784,-1.3639215929074622,-1.3944908465918522,-1.9920576984435785,0.4364707498867656,0.3453059250987303
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,4,16,5,,2.5135829843964204,2.1731889006798717,2.2720104480911125,-2.0097702098177086,0.218380387357214,-0.993758914081031,0.5169372321957402,0.5051232497468028
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,5,26,5,,4.639122071903724,3.843662415856505,3.262156778097558,0.3890982698097476,1.0941908947845238,1.234119317557926,0.6421610625568378,0.6512740311862956
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,6,100,5,,2.8783744775365996,2.1866311884004808,1.60044915594144,0.3791903607775561,-0.014076675030055998,-0.3869429897993797,0.6125271939819811,0.6351467645168415
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,7,37,5,,2.689810296402428,2.2663965867891323,1.9330484318294126,0.33698089267655584,-0.39759677013302586,-1.4853403907133886,0.7835210487782617,0.6025058352106815
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,8,56,5,,2.742271536712702,2.174102480695972,2.026651268563115,0.13740529968258763,-0.1154186248420136,-0.9352173041894418,0.48557903764503946,0.3865494659008814
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,9,45,5,,2.125730943101582,1.5817670643102202,1.143176237951118,0.14827571893842761,0.1317062879043252,-0.576035370328599,0.5240652352431824,0.4485622795091819
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,10,19,5,,1.4662592042180584,1.227930889419043,1.1109451851697534,0.019001550684649815,0.04879962764997424,-0.458208069288089,0.47301452557120516,0.6119223291722256
linear_regression,F5_snow_hydroclimate_complete_case,river_year_groupkfold,11,3,3,,4.3278320973788285,3.7616536666261067,4.987511409394539,-4.2119510737317825,3.2601539009748284,4.987511409394539,-0.5,0.11871398354376024
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,1,25,5,,2.717188076894453,2.4099178095319465,2.4687558654360524,-0.35909108907721277,-0.8415918539996796,-1.9251225853337406,0.5302039638328342,0.4374307692548162
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,2,25,5,,3.1897783553942656,2.752395178627235,2.5625747091412103,-1.3046246511819364,-0.18526469509594856,-1.4858528734629175,0.6243265899234036,0.4837287606838211
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,3,33,5,,2.946957284552015,2.6251718311123,2.5779979079607767,-0.8743750676639015,-0.7467599501758156,-1.9356723876079802,0.5820584560023613,0.387144581264364
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,4,29,5,,3.2012009964947175,2.6053142593906107,1.9862779262974328,-3.9372765743610767,0.35432914389451714,-1.2657736999443538,0.4314933988819855,0.38456729918820914
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,5,33,6,,5.029154192029839,4.1812346854633216,4.442909623002532,0.26180555068193345,1.6337726937034815,1.3460050856821706,0.6080561676107846,0.5939896272723713
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,6,113,6,,12.58570395786538,4.696221173358099,2.254892315412313,-11.122268489976365,2.726957498100779,0.15904002047364063,0.4067492103035328,-0.038770827365406595
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,7,47,6,,2.9270179374511702,2.5227173348721204,2.414587424422697,0.1359128211816003,-0.6550740453480324,-1.5600323568827061,0.6426692176906195,0.44668995884409873
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,8,67,6,,2.9292343405729544,2.4913558892673042,2.334677604943842,-0.06730118699254062,-0.512010548436289,-1.6071491793791202,0.31886547503242885,0.2528268317909002
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,9,50,6,,2.3715484140654666,1.8393099391840948,1.5007787610211305,0.00560308579213753,-0.0016336335591372907,-0.5230464642518142,0.41212209116695503,0.34730675876261413
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,10,35,6,,1.834437271180247,1.501479297264483,1.3281095594747967,-0.0795727539828801,0.2860727007893476,0.053160494985900364,0.29840292569482707,0.44713603373307115
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,11,28,5,,3.133080842832798,2.612790569857364,2.0678985291503365,-0.7302850516249646,2.069017257266272,1.9943008422296489,0.517109244669781,0.4782375078980655
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_river_out,12,26,5,,3.008616341707747,2.5088347624480667,2.2459618328145536,-0.42188948677954974,1.272250774225094,1.1172064164409004,0.3766678952196207,0.4866413543120774
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,1,25,10,,1.4518917720685296,1.2369307075689977,1.2105961809909949,0.6119589663784586,-0.8129496090131815,-1.1879715394113228,0.6975760424012541,0.8589073188572881
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,2,25,9,,1.7279666441953376,1.463200415076441,1.4198748625242867,0.3236836306642338,-0.6626865543185616,-0.9283271039526584,0.8237107906510996,0.7929425265380178
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,3,33,14,,1.7604896373249606,1.2940525711287374,1.082217285048234,0.3310775633450155,-0.525625206551798,-0.6085459475513422,0.7557897791240085,0.6882783113503715
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,4,29,11,,1.8505731675586814,1.4233449952781236,1.0037688003509002,-0.6499625648073797,0.028771294619970078,0.18442992567545602,0.7099557293997717,0.6350928382982017
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,5,33,10,,4.212300192228697,3.3814768313744996,2.883596568718934,0.48213149346289086,1.103944821289552,0.7699730560814091,0.7419354942342697,0.7229692359165235
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,6,113,19,,2.4729115648069433,1.8177247425007526,1.3858848382068478,0.5319997922156188,0.27778435929867773,0.013489735656252222,0.7415478956760725,0.7380989699501181
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,7,47,17,,2.1472150272087593,1.6962147154773548,1.534040044803624,0.5349947360863163,-0.5193656525596849,-0.8684470374100588,0.6686327302642282,0.7580722113060585
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,8,67,17,,2.1584136950090986,1.6669366939583785,1.410339193802943,0.42050707981668145,-0.5366518940069426,-0.6269988870311538,0.7068134795851855,0.6778974251599752
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,9,50,15,,1.7262542687318247,1.3637103753875848,0.9298954456565074,0.4731277696435112,0.06557300714388652,0.01578834294396181,0.6161900046232412,0.6907112194131065
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,10,35,10,,1.3841004078140897,1.0539797149815786,0.7767277511900321,0.3854158192461692,-0.052648808909376066,0.13315610481393403,0.7530120777510307,0.6784632899706657
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,11,28,12,,2.045390935805733,1.6547127356837545,1.206271302110797,0.26255929216401397,1.3106095933738366,1.0079834813087052,0.7303586367278855,0.7600162514543879
linear_regression,F6_reduced_hydroclimate_river_fixed,leave_one_year_out,12,26,11,,1.9461354838102387,1.558124672003829,1.116644169049519,0.40505288169950027,0.4936018708487672,0.4941082704970414,0.6900446363832652,0.7095421897632682
