model_id,feature_set,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.072209901175375,1.66705363159166,-0.28151523754747815
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2123493922961313,1.720968033961835,-0.18535972259418415
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7423635590801387,1.383895630769391,-0.2501202604475548
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9682664460813526,1.5786632463644603,-0.7654909732328268
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.263897580372367,1.5479410525701494,0.7687004259178238
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6054784842172005,1.2656172693813508,0.9301690399517897
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.0143598253378883,0.7676510984453179,-0.7489741445591113
ridge_alpha_0.1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.481624980661221,1.822278168461817,-0.09904875285734134
ridge_alpha_0.1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1668222638640113,1.7301512328325734,-0.20459297462628462
ridge_alpha_0.1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0573567691717494,1.596617219144194,-0.03510684182002495
ridge_alpha_0.1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.187457065668449,1.7497899763501576,-0.09372811901366539
ridge_alpha_0.1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.328407331583207,1.7020179432176679,0.5346453742242623
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.7948019659406715,2.9884169768053823,2.761042743900719
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,3.645033503808169,2.755200339064173,1.8241516044291237
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5794316251439198,2.3588155005458638,-2.3300527215248112
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.330345318600268,2.6847149783326407,2.0213872317051305
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.717459892548399,3.0872016524050214,-2.9984046537652755
ridge_alpha_0.1,F3_q_season_river_fixed,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.3392854824115332,1.9095739243997372,-0.6567576352582566
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.257730104561956,1.8121611218310203,-0.892221939463262
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3058658608889573,1.9795417880257222,-0.7590477470471305
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.752457980183849,1.4498659342384979,-0.0806299693011338
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.186456026479089,1.779846670295977,1.0483527606610006
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.9837131278013378,1.9837131278013378,1.9837131278013378
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6677188932013975,2.0842139940013396,-0.18337694684620484
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8820359982858132,2.3005089734263082,1.3984818057925523
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3400849243579382,2.250290764434534,1.9124279989463655
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7887736099800469,1.3184981224779144,-0.09110529667801719
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3117812766090715,1.7881198130515565,0.005449080960687498
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6478724846112196,1.7756519218303233,0.47750316485529537
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9651657562615739,1.6289519633118001,-0.3744374857189228
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9937952990855208,1.5903295024586037,-0.6458472109729015
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.246377268638058,1.633956840001499,-0.2045346297672317
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.070611287962595,1.6657644275489407,-0.283742079712015
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2148607323739578,1.7221759425196486,-0.18654513285013793
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7359368590917745,1.3781608839264898,-0.24877468779194903
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9667798384037045,1.5792011983632355,-0.7627624291459458
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.2660846553129717,1.5508673794930055,0.75851775554948
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6063298656323735,1.2637241421862944,0.9194188170755199
ridge_alpha_1,F3_q_season_river_fixed,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.0288018842787083,0.780090474024114,-0.7720977633183198
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.4846714305416935,1.8230837496824885,-0.09023936983285642
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1658119244271683,1.7305727401843827,-0.20577682149069154
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.0625845896998345,1.602173954176103,-0.03580795878547536
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1818494983124643,1.7455100758254223,-0.10051268665960945
ridge_alpha_1,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3286911649656705,1.6955113770813914,0.5358451709709767
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.7657697601334346,2.963798965587712,2.7301344232298024
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,3.6600392025724875,2.7612025321503624,1.843598693594505
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5806939529863078,2.3590845181031868,-2.3303079605623425
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.3358308460569033,2.6913503473054297,2.039196022356193
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.6973646114571603,3.0687578152624693,-2.9778187891143513
ridge_alpha_1,F3_q_season_river_fixed,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.347503484919878,1.9180429075744492,-0.6639603576125731
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2003,2003,2003,,540,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.2567343241932116,1.8602198174144227,-0.8890694568855734
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2004,2004,2004,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.263477784464421,1.9765235046914218,-0.7338976786353577
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2005,2005,2005,,503,42,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7374788080669308,1.4204552860765332,-0.07034668067197676
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2006,2006,2006,,534,11,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.235852552929803,1.8340054217995172,1.0974251642761692
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2007,2007,2007,,544,1,Mackenzie,1.8088742950665075,1.8088742950665075,1.8088742950665075
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2009,2009,2009,,517,28,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.672351969545108,2.095538449149464,-0.09650901846891342
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2010,2010,2010,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.9568246084709617,2.328003182658868,1.4496856097082031
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2011,2011,2011,,515,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.431185111792757,2.2984424374444745,1.9690399685335502
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2012,2012,2012,,522,23,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.832937728524818,1.3524569757873819,-0.1080972503377098
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2013,2013,2013,,512,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.288140424388394,1.756818379628892,-0.0236139227756276
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2014,2014,2014,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.701366809064138,1.7682155589861808,0.4722545489149442
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2015,2015,2015,,509,36,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.011022857844074,1.662186280916791,-0.4124047854202875
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2016,2016,2016,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.936890295518597,1.5437357901510822,-0.6727262222953927
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2017,2017,2017,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.196711911947673,1.5923661329016585,-0.20914845765037007
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2018,2018,2018,,510,35,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.064372249792719,1.6662396482177892,-0.30085772874594746
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2019,2019,2019,,519,26,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2484821876056573,1.7365484237071223,-0.19537394249191348
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2020,2020,2020,,514,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.7005712570864937,1.3335067693985205,-0.23607349652135776
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2021,2021,2021,,508,37,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,1.9599905577387065,1.5853778300299874,-0.7418999198045286
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2022,2022,2022,,535,10,Mackenzie;Yukon,2.282958961333485,1.5679534230915475,0.6621578642018362
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2023,2023,2023,,533,12,Mackenzie;Yukon,1.6139541783453784,1.2486823520421622,0.818119344003147
ridge_alpha_10,F3_q_season_river_fixed,leave_one_year_out,loyo_2024,2024,2024,,539,6,Mackenzie;Yukon,1.1693008695871892,0.9712179367732258,-0.9712179367732258
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_1,Kolyma_2009;Kolyma_2010;Kolyma_2021;Lena_2004;Lena_2010;Lena_2014;Lena_2016;Mackenzie_2014;Mackenzie_2019;Ob_2003;Ob_2004;Ob_2009;Ob_2013;Ob_2015;Yenisey_2009;Yenisey_2014;Yenisey_2016;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2023,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.521070865491891,1.8293776787103226,-0.013675288852250528
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2011;Kolyma_2012;Kolyma_2018;Lena_2015;Mackenzie_2003;Mackenzie_2009;Mackenzie_2010;Mackenzie_2012;Mackenzie_2013;Mackenzie_2016;Mackenzie_2024;Ob_2005;Ob_2006;Ob_2018;Yenisey_2004;Yenisey_2013;Yukon_2009;Yukon_2010;Yukon_2019;Yukon_2022,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1718189550679363,1.755879262201112,-0.22411671986151208
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_3,Kolyma_2014;Lena_2005;Lena_2009;Lena_2012;Lena_2019;Lena_2020;Lena_2021;Mackenzie_2005;Mackenzie_2006;Mackenzie_2020;Mackenzie_2023;Ob_2011;Ob_2017;Yenisey_2018;Yenisey_2019;Yenisey_2020;Yukon_2003;Yukon_2005;Yukon_2013;Yukon_2018;Yukon_2021;Yukon_2024,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1216963753574944,1.6591783438089391,-0.036952333527795214
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2013;Kolyma_2015;Kolyma_2016;Kolyma_2019;Lena_2003;Lena_2017;Mackenzie_2004;Mackenzie_2007;Mackenzie_2011;Mackenzie_2015;Mackenzie_2018;Ob_2010;Ob_2019;Ob_2021;Yenisey_2006;Yenisey_2010;Yenisey_2017;Yenisey_2021;Yukon_2004;Yukon_2012;Yukon_2017,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1441880418903883,1.720529500778373,-0.16113067591523877
ridge_alpha_10,F3_q_season_river_fixed,river_year_groupkfold,river_year_gkf_5,Kolyma_2003;Kolyma_2006;Kolyma_2017;Kolyma_2020;Lena_2006;Lena_2011;Lena_2013;Lena_2018;Mackenzie_2017;Mackenzie_2021;Mackenzie_2022;Ob_2012;Ob_2014;Ob_2016;Ob_2020;Yenisey_2005;Yenisey_2011;Yenisey_2012;Yenisey_2015;Yukon_2011;Yukon_2015;Yukon_2020,,,436,109,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.350173862529064,1.6630225182443066,0.5483369508311425
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,460,85,Kolyma,3.5180381396475973,2.7487824693836416,2.4605823245027882
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Lena,Lena,,Lena,458,87,Lena,3.7823745547981256,2.8075536498002123,1.9931443761148646
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,442,103,Mackenzie,2.5917388337515272,2.3603852360056834,-2.331886371777323
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Ob,Ob,,Ob,458,87,Ob,3.3839242497982602,2.7546390192288484,2.1789958944548404
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,87,Yenisey,3.5369728166073977,2.932651811443882,-2.8103106849823916
ridge_alpha_10,F3_q_season_river_fixed,leave_one_river_out,loro_Yukon,Yukon,,Yukon,449,96,Yukon,2.414060520345979,1.9851974766988125,-0.7191373293398664
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.0551987601650863,1.7857534288211006,-0.4140540113712424
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6166483435577153,2.25674609989605,-0.37879339408878576
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1906401730360985,1.7792356508057534,0.05877705524447282
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6934629638870335,2.278405940021668,1.4851520063312358
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.6682389585766559,0.6682389585766559,-0.6682389585766559
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8658344444204427,2.455952590748365,-0.06921882211637545
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.402380717334965,2.587596971470777,1.4133165136337258
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.986321414853822,2.8363931590389924,1.9723016849996267
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.515170851679423,2.0061931276747393,-0.10092139569880737
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8774722480998616,2.195246577864902,-0.01934920652682317
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3851522749231515,2.348580116552076,0.71685461707163
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.6752988705214675,2.169766016439549,-0.3136995277144863
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1351033900583976,1.7851287301318723,-0.5552162003943973
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.360859171259355,1.9995702150124257,-0.16319141127697726
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.54652374568673,2.1456797432476686,-0.33823386360662366
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.712474433673425,2.1591986883559566,0.03652086454045245
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.1582440890881736,1.720387892359663,-0.015029838971893947
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.3126017535514003,1.9334027691744315,-0.8361700703122982
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,2.3041220501676896,1.7804895909404777,-0.669195737030591
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,1.798752232032021,1.5747416465606836,-0.5919487869358598
linear_regression,F4_reduced_hydroclimate,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,2.5087674629542684,2.4254739282212565,-2.4254739282212565
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.212028879074543,1.8429913836403875,-0.13338025881213847
linear_regression,F4_reduced_hydroclimate,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2397709222358158,2.439377527498861,0.5308831416779313
