river,year,month,monthly_flux_TgC,monthly_fraction_of_annual,monthly_Q_volume_km3,monthly_flow_weighted_DOC,n_days_with_flux,n_low_confidence_days,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Yenisey,2009,4,0.032064146314179004,0.008221341209566347,8.752320000000001,3.6635025129542247,10,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,5,0.5401665504780042,0.13850028870128753,70.86528,7.6224429012064245,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,6,2.1958515749928202,0.5630227877171499,200.94048000000004,10.927870655991377,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,7,0.43572783969856216,0.11172189677431091,62.579519999999995,6.962786542603139,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,8,0.22809750550951272,0.05848486978165349,40.806720000000006,5.5897044778290015,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,9,0.2142643576197566,0.054938010068323564,38.27519999999999,5.597994461681663,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,10,0.1810214415014446,0.046414428821790275,31.518720000000002,5.743299267909544,24,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,11,0.008260254312359199,0.0021179534460166287,1.84032,4.488488041405465,2,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2010,2,0.0191670892488813,0.00491404435160198,5.136480000000001,3.731561156449861,6,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,3,0.0508182771452864,0.013028752802333508,14.722560000000001,3.4517283098379177,18,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,4,0.0625745660569348,0.01604282157260642,18.934559999999998,3.304780573561574,24,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,5,0.36049948846494273,0.09242459572467168,54.158112,6.6564264364486,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,6,1.9665711509625492,0.5041880762868027,184.26527999999996,10.672499729534238,30,6,0.3206213721129363,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,7,0.48801650458591184,0.12511731524331013,67.73759999999997,7.204514251847029,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,8,0.3214149250073526,0.08240412387317186,50.70816000000001,6.338524707016664,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,9,0.4288845286558535,0.10995710241469157,60.05664,7.141334058246593,30,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,10,0.20252482858779633,0.05192316773080745,31.181759999999997,6.494977467205104,19,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2011,2,0.0190324339143017,0.004107868566553225,5.5209600000000005,3.447305163287176,7,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,3,0.0147316480454326,0.003179607727096009,4.95936,2.9704736186590663,7,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,4,0.0204468868296514,0.004413157248809909,6.18192,3.3075301572411013,8,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,5,2.560400016840151,0.5526243671376436,227.18880000000001,11.269921830830354,31,14,0.6281848328905947,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,6,0.7603670408951906,0.16411394782195118,90.11519999999999,8.437722391951548,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,7,0.3120612390681435,0.06735378988203941,50.56992,6.170886548132667,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,8,0.39057782223752124,0.08430042978143153,57.5856,6.782560609553827,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,9,0.38730651599181987,0.08359436684913425,56.02176,6.9135013964541905,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,10,0.154198639532453,0.03328148923005865,26.663040000000002,5.783235502495369,20,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,11,0.0140430115578461,0.003030975755280123,2.96352,4.738625539171725,3,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2012,2,0.014219674359014101,0.00559337867183006,5.1753599999999995,2.7475720257169693,8,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,3,0.0207960237961261,0.00818021798694601,7.7803200000000015,2.6729008313445566,12,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,4,0.0272577406421011,0.010721966009942753,10.713600000000001,2.5442186232547574,17,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,5,0.6208162109960634,0.2442011023628314,75.220704,8.253262439501565,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,6,1.2316563588648577,0.4844780713512916,128.65824,9.57308571036615,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,7,0.23385296553797752,0.09198721129328474,41.90399999999998,5.58068359913084,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,8,0.140654448144817,0.055327117238273625,30.542400000000008,4.605219240950891,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,9,0.1494695752701055,0.05879459074063292,30.76704,4.858107093503529,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,10,0.09787517316973697,0.03849967954872613,21.386592,4.576473576048859,23,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,11,0.0056352793928158,0.00221666479623692,1.493856,3.772304286903036,2,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2013,2,0.0100352092504535,0.0029216557042140013,4.79088,2.094648425853691,9,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,3,0.0149599412622138,0.004355444578445453,7.814879999999997,1.9142893124673186,15,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,4,0.0192858227136381,0.005614883809145719,10.3464,1.8640128656961796,20,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,5,1.4067620651587966,0.4095653921673162,132.843456,10.58962260932746,31,8,0.6835767904114812,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,6,1.161849598558852,0.33826145746934133,124.30367999999999,9.346864055503852,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,7,0.2976870509877966,0.08666875287626273,49.075199999999995,6.0659365827912675,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,8,0.15831246500230503,0.04609116809410443,32.72832,4.837170530057959,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,9,0.2424580472147333,0.07058935384386737,41.256,5.876916017421338,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,10,0.11779362675458359,0.03429449381058313,21.127392,5.575398362210741,17,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,11,0.0056240808892375,0.0016373976467166478,1.4921280000000001,3.769167852381015,2,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2014,2,0.014003704578889099,0.0030584957307930034,6.17328,2.268438266025426,11,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,3,0.0140726903307743,0.0030735626458680693,6.6312,2.122193619672884,12,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,4,0.0159580972497904,0.003485347183319072,5.90544,2.7022706605758184,9,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,5,1.4900792087398338,0.32544251935624113,142.90128,10.427332832426938,31,8,0.5929448223776443,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,6,1.716680551560641,0.3749336547700946,168.06528,10.214367605020161,30,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,7,0.49144369455495646,0.10733434379838316,67.12416000000002,7.321412954068371,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,8,0.28406635215468434,0.06204184902877795,46.83744000000001,6.064941895942348,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,9,0.35116653363992495,0.07669694386114298,52.53120000000001,6.684913606388709,30,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,10,0.19219709209643762,0.04197703417236873,32.969376000000004,5.829564141475978,25,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,11,0.0089569323725852,0.0019562494530091464,1.92672,4.648798150527995,2,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2015,2,0.0151130326507439,0.003545485762758813,5.3049599999999995,2.848849501361786,8,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,3,0.014577701933780801,0.003419898299327593,5.309279999999999,2.745702229639652,8,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,4,0.0276840795298325,0.00649462699488527,9.68976,2.8570449144078953,14,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,5,1.290168702295708,0.3026708716414564,128.425824,10.046022381726818,31,4,0.322556554477316,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,6,1.766526179956503,0.41442333681904703,168.66144000000003,10.47379993883904,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,7,0.3170109044509103,0.07437009330583778,51.09696000000002,6.2041049888469235,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,8,0.28561226886755203,0.06700403925146708,46.915200000000006,6.087840803568005,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,9,0.3643579743027312,0.08547761659036633,53.853120000000004,6.765772796501536,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,10,0.16791330399463741,0.03939210894654394,28.607039999999998,5.8696497084157695,21,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,11,0.0136485550465119,0.0032019223883074177,3.30912,4.124527078652973,4,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,2,0.0137703607479626,0.005142187579408282,4.35456,3.162285224675474,6,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,3,0.0270127571167134,0.01008722042025573,8.77824,3.0772406674588444,12,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,4,0.035924349229768004,0.013415025632859347,11.34432,3.1667256591641215,15,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,5,0.400571315459935,0.1495830705328526,58.01328,6.9048210247711665,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,6,1.4811358362825453,0.5530921404419614,148.53023999999996,9.971948044267256,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,7,0.2304051134651606,0.08603887250143394,41.610239999999976,5.537221449940259,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,8,0.1790910308821426,0.06687694617745099,35.17344000000001,5.091655262668195,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,9,0.2036745375153833,0.07605702539116767,37.04832,5.497537743017369,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,10,0.09831281589210769,0.03671239628575795,20.647872000000003,4.761401847711404,21,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,11,0.008020674839675,0.002995115036848366,2.179008,3.6808836129445615,3,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,2,0.0161088576655672,0.004681400382172856,5.8104,2.7724180203717093,9,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,3,0.013286043484387,0.00386106143195502,5.08896,2.6107580889587103,8,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,4,0.0243264754297007,0.007069524961844004,8.77824,2.7712246907923754,13,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,5,0.40332813522268257,0.1172113209745745,57.20112,7.051053112643318,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,6,1.86018906757739,0.5405901518693406,177.27551999999997,10.493208918960672,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,7,0.4096477200537392,0.11904785758427583,60.31584,6.791710437154492,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,8,0.2142509579165276,0.062263540785715735,39.234239999999986,5.460815805697504,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,9,0.3307524485612259,0.09612007699396428,50.39712,6.562923606770145,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,10,0.166180003877138,0.04829362514778471,28.303776000000003,5.871301549204568,21,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,11,0.0029642438360652,0.0008614398683694964,0.767232,3.86355605092756,1,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2018,2,0.014199171196515401,0.0035791459178661942,5.1770879999999995,2.7426945797552307,8,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,3,0.029217552968056403,0.007364787985746781,10.255679999999998,2.8489142570806814,15,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,4,0.040878433791037505,0.010304114050534236,13.282272,3.0776687746673344,18,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,5,0.4230044615873132,0.1066255678571554,61.384608,6.891050955107748,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,6,2.396393332125156,0.6040522572460003,214.12511999999998,11.191556283191606,30,10,0.4697756761437027,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,7,0.33378524996529313,0.08413632727735598,52.51391999999999,6.356129002849043,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,8,0.29278631661825455,0.07380183923611504,47.40768000000001,6.175925854592676,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,9,0.2828806392689152,0.07130494246954262,45.64511999999999,6.197390636039877,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,10,0.1471795109920771,0.03709913336984844,24.399359999999998,6.032105390964263,17,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,11,0.0068707245661273,0.0017318845898324283,1.24416,5.522380213258186,1,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2019,2,0.0185784703972477,0.005469280938827494,6.230303999999999,2.981952469293304,9,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,3,0.0112759837493196,0.003319515636541239,3.661632,3.0794967242256703,5,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,4,0.0370793968300341,0.010915733855881347,11.129184000000002,3.3317264617095645,14,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,5,0.30010546013705053,0.08834748166397938,48.04963200000001,6.245738992070782,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,6,2.0376487549946747,0.5998595824858081,189.88128000000003,10.731172419917726,30,6,0.3000534645392276,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,7,0.4319834582259278,0.12717079735013395,62.22527999999999,6.942250130910291,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,8,0.20490183260655198,0.06032066491178183,38.18879999999998,5.365495449099041,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,9,0.1979142685742685,0.05826360908568614,36.4176,5.43457747282276,30,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,10,0.1573886010022828,0.04633333407135791,26.481600000000004,5.943319172643787,19,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2020,2,0.020271485509779297,0.005733138853205329,5.709312,3.550600406805531,7,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,3,0.0373782347530664,0.010571233658414201,9.874656,3.7852695580551874,11,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,4,0.0557124516773582,0.01575647828890978,11.72448,4.751805766853511,10,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,5,1.6573335645778817,0.46872358945864867,162.78624,10.181042111285837,31,2,0.13953723098331444,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,6,0.7195991584061477,0.20351551896884434,88.48223999999999,8.132695989682775,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,7,0.35515200358703264,0.10044334193348928,55.01952,6.455018211482652,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,8,0.2591428302467129,0.07329022966275935,44.05536,5.8822088900582,31,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,9,0.2776553404839512,0.07852589883265175,45.01440000000001,6.168144871062433,30,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,10,0.15359908678190298,0.0434405703430746,24.5376,6.259743690577069,16,0,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2021,2,0.0135065548066653,0.002742042011932812,3.1017599999999996,4.354480942002427,3,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,3,0.060054954390527604,0.012192095639538783,13.80672,4.349690179168426,13,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,4,0.07584568905408699,0.015397861911289754,16.3296,4.644675255614827,14,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,5,0.8995718775481341,0.18262717001473966,100.08576000000001,8.988010657541448,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,6,2.034079290975067,0.41294993070355035,188.93952,10.765769337061235,30,6,0.3374328853914785,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,7,0.7000760948407416,0.14212640388915895,87.13440000000004,8.034439840530759,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,8,0.4451312970338433,0.09036861988599847,62.93376000000001,7.073012911255336,31,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,9,0.42904288195267515,0.0871024198305849,60.048,7.144998700251078,30,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,10,0.2541376572778282,0.05159392184349622,34.31808000000001,7.4053576796204545,16,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,11,0.014282318927714099,0.002899534269707993,2.5488,5.603546346403871,2,0,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2022,2,0.0272584942059168,0.0068297974417769955,7.093439999999999,3.8427750436906605,8,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,3,0.0412398976363989,0.010332931278173266,10.82592,3.8093665606617715,12,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,4,0.036924649811093405,0.009251717167985627,9.42624,3.9172193590544993,10,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,5,1.0686328482046978,0.267753084148099,111.47328,9.58644841350949,31,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,6,1.1684382440158534,0.2927599914202773,124.10496000000002,9.41491979060188,30,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,7,0.45119128757557797,0.11304898496435886,64.48032,6.997348765880497,31,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,8,0.48054554160171004,0.1204038890004531,66.24288,7.25429724072551,31,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,9,0.46430860784544004,0.11633561700445985,63.40895999999999,7.3224447750829125,30,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,10,0.2525735533637787,0.0632839875744135,33.48864,7.542066604191138,15,0,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2023,2,0.0222979886187513,0.004896974310037896,5.5900799999999995,3.988849644146691,6,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,3,0.0331045785804068,0.007270264310591494,8.424,3.929793278775785,9,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,4,0.0429382271509492,0.009429881720360524,9.62496,4.461133048963293,9,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,5,0.6551458966390306,0.14387991132393618,77.86368,8.414011470290538,31,2,0.3027398920358154,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,6,2.022605135436754,0.4441945664666488,186.90912000000003,10.82132929327769,30,9,0.47111446865065654,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,7,0.5575849820344944,0.12245406432711547,74.45088,7.48930008664096,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,8,0.45261812967367687,0.09940176179861732,63.65088000000001,7.110948500219925,31,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,9,0.45918765860887645,0.10084452934930434,62.92512,7.297366435040221,30,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,10,0.29948423583418204,0.06577125113015905,40.50432000000001,7.393883808793303,19,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,11,0.008454771666234,0.0018567952632268755,1.41696,5.966838630754575,1,0,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2024,2,0.026006686663216,0.005431902741830842,6.48864,4.008033526781625,7,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,3,0.041742009707538,0.008718470750086188,10.912319999999998,3.825218625144661,12,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,4,0.029089046724170398,0.006075701787946531,7.48224,3.8877457451472917,8,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,5,0.6725480546361576,0.14047216661237633,79.47936,8.461920863934472,31,2,0.29791916272745345,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,6,2.0930261611637087,0.4371612074532112,192.55968,10.86949334961353,30,7,0.392449871318885,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,7,0.5695264091295998,0.11895448671943931,75.45311999999998,7.548082957067925,31,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,8,0.45276224229955336,0.09456646658580145,63.63359999999999,7.115144236685573,31,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,9,0.5334445511642432,0.11141822707396953,69.71616000000002,7.651662844945052,30,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,10,0.3544881516360879,0.07404038768006978,47.32128,7.491093893404594,22,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,11,0.0151340493028192,0.003160982595266945,2.64384,5.724268224559482,2,0,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2025,2,0.042747812884210694,0.05265466057184867,9.581760000000001,4.4613737856313564,9,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,3,0.065383358344548,0.08053601595957514,14.964480000000002,4.36923690930448,14,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,4,0.054579614143353404,0.06722849341193397,12.20832,4.470690000209204,11,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,5,0.2863302165342475,0.3526875258837728,30.8448,9.282933153537968,10,1,0.4096290721662124,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,6,0.16609926456112212,0.20459293251772323,14.89536,11.151074197677811,2,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,7,0.0199929366185093,0.02462631934722732,2.592,7.713324312696504,1,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,9,0.0422889681436152,0.0520894781112471,5.95296,7.103855585056073,3,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,10,0.1210785258067307,0.14913859326936513,17.1936,7.042069479732644,9,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,11,0.0133517091885596,0.01644598092730282,2.44512,5.4605537513740385,2,0,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yukon,2001,4,0.003925578800823172,0.0027749225704321047,3.4893503999999997,1.125017080779331,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,5,0.1083284025090127,0.07657544132806057,15.5113056,6.983835229770358,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,6,0.6127111294717906,0.4331147146937138,58.4536608,10.481997553039346,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,7,0.29929859185238455,0.2115689074068697,40.732934400000005,7.347827900471273,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,8,0.18424884523958437,0.13024226621668192,33.437318399999995,5.510275765403062,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,9,0.1371893455791296,0.09697673407817162,27.401500799999997,5.006636190494037,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,10,0.05104582407160159,0.03608339471185519,15.266793600000005,3.3435851305150948,31,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,11,0.0115128398662744,0.008138223894014357,7.058620800000001,1.6310324909755354,30,0,0.0,low,False,False,False,False,coverage_lt_0_90
Yukon,2001,12,0.006401906582890699,0.004525395100191618,4.5994176000000015,1.391895048384417,31,11,0.3804166563220656,low,False,False,False,False,coverage_lt_0_90
Yukon,2002,1,0.008668366906396498,0.006817259376385408,3.9069216,2.2187204643160094,31,1,0.029631798045934153,high,False,True,False,False,outside_core_2003_2024_period;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range;point_prediction_clipped_days_present
