river,year,season_window,seasonal_flux_TgC,seasonal_fraction_of_annual,seasonal_Q_volume_km3,seasonal_flow_weighted_DOC,n_days_with_flux,fraction_flux_from_low_confidence_days,annual_confidence_tier,cohort_core_2003_2024,cohort_high_confidence_only,cohort_sensitivity_only,cohort_exclude_from_trend,caveat_reason
Ob,2020,late_summer,0.8463104636023047,0.18048052420396143,78.38208,10.797244263003828,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2020,fall_winter,0.5823319262267574,0.1241855983426619,61.884864,9.409924957203783,92,0.13460122405612857,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count
Ob,2021,winter,0.2760222358005935,0.07334756905758,40.717728,6.778920371013779,90,0.03224063229618027,high,True,True,False,False,meets_core_annual_criteria
Ob,2021,spring_transition,0.09042729292330219,0.0240293036289059,14.285376,6.330060400461529,30,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2021,may_july,2.112710711186237,0.5614119976166364,203.7312,10.370089172332174,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2021,late_summer,0.8192192153888003,0.21769165733964876,76.60396800000001,10.694213847888438,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Ob,2021,fall_winter,0.4648295964408273,0.12351947235722416,51.102143999999996,9.096087953586297,92,0.12433534748049044,high,True,True,False,False,meets_core_annual_criteria
Ob,2022,winter,0.2230457446576266,0.06036170413973696,35.034335999999996,6.366489853200919,90,0.026468129580496068,high,True,True,False,False,outside_training_year_range
Ob,2022,spring_transition,0.06294319581074839,0.017033988112931317,11.073023999999998,5.684372743231657,30,0.0,high,True,True,False,False,outside_training_year_range
Ob,2022,may_july,2.3425082103360237,0.6339407539661974,218.97043200000002,10.697828875526117,92,0.028791891346420063,high,True,True,False,False,outside_training_year_range
Ob,2022,late_summer,0.6314675347257096,0.1708907585906685,61.81920000000001,10.214747760011658,61,0.0,high,True,True,False,False,outside_training_year_range
Ob,2022,fall_winter,0.4351885218955146,0.11777279519046087,48.65270400000001,8.94479620075214,92,0.10956325904392433,high,True,True,False,False,outside_training_year_range
Ob,2023,winter,0.24567072050806246,0.07706020102159665,37.42243200000001,6.564798367676024,90,0.029922473829727916,high,True,True,False,False,outside_training_year_range
Ob,2023,spring_transition,0.0652247427465731,0.020459221909873055,11.324447999999999,5.759639917687341,30,0.0,high,True,True,False,False,outside_training_year_range
Ob,2023,may_july,1.7886517752477795,0.5610512521523954,175.42569599999996,10.196064864110802,92,0.0,high,True,True,False,False,outside_training_year_range
Ob,2023,late_summer,0.5943745734666396,0.18643908406643783,58.805568,10.107453999366909,61,0.0,high,True,True,False,False,outside_training_year_range
Ob,2023,fall_winter,0.4941145187330967,0.1549902408496918,53.90323200000001,9.166695583914171,92,0.11152242184031268,high,True,True,False,False,outside_training_year_range
Ob,2024,winter,0.2719344479651804,0.054244257837947375,40.2624,6.754054600947404,91,0.02255093517770729,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2024,spring_transition,0.0633597408691341,0.012638715491797188,11.121408,5.697097064430667,30,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2024,may_july,2.5096806241289142,0.5006197776148644,229.667616,10.927446663307197,92,0.26388057341994736,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2024,late_summer,1.5364901013084982,0.30649211912829816,129.80736,11.836694786093032,61,0.0,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2024,fall_winter,0.6316822611873433,0.12600512992708932,65.334816,9.668386625399663,92,0.10336959974130838,medium,True,False,False,False,large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2025,winter,0.2562703321695739,0.053214727494374676,38.878271999999996,6.591608088177849,90,0.027026575378636872,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2025,spring_transition,0.0793479125326783,0.016476653801189685,13.118976,6.0483312518202474,30,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2025,may_july,2.7401202274749092,0.5689880290568153,249.35299199999997,10.988920588026925,92,0.5032376706950457,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2025,late_summer,1.2488835932434523,0.25933161877930494,108.69120000000001,11.490199696419348,61,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Ob,2025,fall_winter,0.49115627708172,0.10198897086831199,50.459328,9.733706265008594,71,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;large_logQ_or_doy_extrapolation_day_count;outside_training_year_range
Yenisey,2000,winter,0.0472342922818669,0.011846506992581014,14.18256,3.3304489656217253,18,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2000,spring_transition,0.0247265059135771,0.006201484367740574,7.683552000000001,3.218108748867404,10,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2000,may_july,3.1479020284313144,0.7895035913576642,327.18988799999994,9.621024805116589,92,0.40507193141477243,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2000,late_summer,0.5556655323526938,0.13936263880637234,91.12608,6.09776621964532,61,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2000,fall_winter,0.2116631660369682,0.053085778475639174,36.14112,5.856574617415557,27,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2001,winter,0.0674217511084223,0.014445176953449337,19.0296,3.5429936051427,23,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2001,spring_transition,0.038630452264100994,0.008276612659456842,11.759039999999997,3.2851705806002567,15,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2001,may_july,3.7562361455815907,0.8047773145881773,366.46560000000005,10.249901070063862,92,0.53988830797111,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2001,late_summer,0.6286419737693734,0.1346871655240927,98.78111999999999,6.363989128381784,61,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2001,fall_winter,0.1764926742874715,0.03781373027482143,29.03904,6.077772346726077,20,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2002,winter,0.03450293613475321,0.00720987055726819,8.562240000000001,4.029662347090669,9,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2002,spring_transition,0.0408915671894264,0.008544864273815756,10.4112,3.9276516817875815,11,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2002,may_july,3.811264689981148,0.7964170054087922,371.9952,10.245467387700572,92,0.5795408630134791,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2002,late_summer,0.679431448223589,0.14197669366738896,103.45535999999998,6.567387598125338,61,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2002,fall_winter,0.21942330919952058,0.04585156609273287,34.211808000000005,6.413671829314648,22,0.0,low,False,False,False,False,outside_core_2003_2024_period;low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2003,winter,0.0384705804462634,0.009253353012810469,11.6208,3.310493291878703,15,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2003,spring_transition,0.0196507453055836,0.004726606179789383,6.51888,3.014435808848156,9,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2003,may_july,3.547706606208337,0.8533321107275906,350.424576,10.124023396716167,92,0.525546131824235,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2003,late_summer,0.4111978474009662,0.09890567794847197,75.55680000000001,5.442234814086478,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2003,fall_winter,0.1404488563740364,0.033782252131334956,26.853983999999997,5.230093842836794,24,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2004,winter,0.0325937684855204,0.007586374262234188,12.588479999999999,2.58917426770519,20,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2004,spring_transition,0.039152906758409996,0.009113048841087828,13.772159999999998,2.8429024029935164,20,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2004,may_july,3.462189793396642,0.805843225868849,345.73132799999996,10.014104921948661,92,0.4705450143345789,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2004,late_summer,0.5731815848830902,0.13341108516112263,92.84543999999997,6.173502811587659,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2004,fall_winter,0.1892384613105329,0.044046265866703925,30.283199999999997,6.2489585417173155,20,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2005,winter,0.1135682557121224,0.02846741087503633,24.701760000000004,4.597577488896473,22,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2005,spring_transition,0.0758745227170826,0.019018969689995096,17.30592,4.38431026591382,16,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2005,may_july,3.1846735981953187,0.7982812737083309,329.75424,9.657718421438108,92,0.4548683989676749,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2005,late_summer,0.4478560013809961,0.11226113075542096,79.65215999999998,5.622647287669276,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2005,fall_winter,0.1674405057531681,0.04197121497121426,29.004479999999997,5.77291872680252,22,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2006,winter,0.0400151477129551,0.01056896810988657,13.397184000000003,2.986832733875713,19,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2006,spring_transition,0.057501422844819294,0.01518751620460075,20.09231999999999,2.8618607928213677,29,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2006,may_july,2.928631754382295,0.7735224630358312,304.969536,9.603030495420697,92,0.3889310620528883,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2006,late_summer,0.5907403265777225,0.15602880483189013,94.65984000000002,6.240664748405716,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2006,fall_winter,0.16920922453913909,0.044692247817788376,29.907359999999997,5.657778705279908,24,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2007,winter,0.0554430496257937,0.011658421674213697,14.938559999999999,3.7114052241845727,17,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2007,spring_transition,0.0301416652211857,0.006338111728761781,7.62048,3.9553499544892357,8,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2007,may_july,3.6212913873917865,0.7614758258133498,373.41216000000003,9.697840015150527,92,0.1456841932227284,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2007,late_summer,0.8118637818957297,0.1707166249916899,116.51904,6.967649080319686,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2007,fall_winter,0.236882375474067,0.04981101579198268,37.33344,6.345045500068256,24,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2008,winter,0.055983439245650204,0.01252708837852434,16.15248,3.465934596151873,20,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2008,spring_transition,0.037122092905349305,0.008306594680269383,11.534399999999998,3.2183809218815056,15,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2008,may_july,3.4255000135263423,0.7665042017477508,352.90425600000003,9.706598759541022,92,0.15454025185745426,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2008,late_summer,0.7396196509886324,0.1655003847436511,109.71072000000001,6.741544044088267,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2008,fall_winter,0.21076532643311852,0.04716173044980176,33.6096,6.270985862167942,22,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2009,winter,0.0646576978825973,0.016578423479898553,17.400959999999998,3.7157546412725626,20,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,spring_transition,0.032064146314179004,0.008221341209566347,8.752320000000001,3.6635025129542247,10,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,may_july,3.1717459651693867,0.8132449731927484,334.38528,9.485303794381712,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,late_summer,0.4423618631292693,0.11342287984997704,79.08192,5.593716782916655,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2009,fall_winter,0.1892816958138038,0.0485323822678069,33.35904,5.674075027752753,26,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2010,winter,0.0699853663941677,0.01794279715393549,19.85904,3.524106220349469,24,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,spring_transition,0.0625745660569348,0.01604282157260642,18.934559999999998,3.304780573561574,24,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,may_july,2.8150871440134035,0.7217299872547845,306.16099199999996,9.19479364638787,92,0.22398054075171703,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,late_summer,0.7502994536632062,0.19236122628786345,110.76480000000001,6.773807686766995,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2010,fall_winter,0.20252482858779633,0.05192316773080745,31.181759999999997,6.494977467205104,19,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2011,winter,0.0337640819597343,0.007287476293649234,10.48032,3.221665174320535,14,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,spring_transition,0.0204468868296514,0.004413157248809909,6.18192,3.3075301572411013,8,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,may_july,3.6328282968034853,0.7840921048416343,367.87392,9.87519935309219,92,0.4427416671817483,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,late_summer,0.7778843382293411,0.16789479663056578,113.60736,6.847129783047017,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2011,fall_winter,0.1682416510902991,0.03631246498533877,29.62656,5.678744042180406,23,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2012,winter,0.035015698155140204,0.013773596658776071,12.955680000000001,2.702729471177218,20,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,spring_transition,0.0272577406421011,0.010721966009942753,10.713600000000001,2.5442186232547574,17,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,may_july,2.086325535398899,0.8206663850074079,245.782944,8.488487856174848,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,late_summer,0.2901240234149225,0.11412170797890654,61.30944000000001,4.732126462334761,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2012,fall_winter,0.10351045256255277,0.040716344344963046,22.880448,4.523969660146241,25,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2013,winter,0.024995150512667298,0.007277100282659455,12.605759999999997,1.9828356650188905,24,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,spring_transition,0.0192858227136381,0.005614883809145719,10.3464,1.8640128656961794,20,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,may_july,2.866298714705445,0.8344956025129203,306.222336,9.360188261072663,92,0.3354953524000373,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,late_summer,0.4007705122170383,0.11668052193797179,73.98432,5.416965543740095,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2013,fall_winter,0.1234177076438211,0.03593189145729978,22.61952,5.456247862192561,19,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2014,winter,0.028076394909663398,0.006132058376661072,12.80448,2.192700907000071,23,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,spring_transition,0.0159580972497904,0.003485347183319072,5.90544,2.7022706605758184,9,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,may_july,3.6982034548554314,0.8077105179247189,378.09072000000003,9.781259521142005,92,0.23890917915693755,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,late_summer,0.6352328857946092,0.13873879288992091,99.36864000000003,6.392689743913296,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2014,fall_winter,0.2011540244690228,0.04393328362537787,34.89609600000001,5.764370446167502,27,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2015,winter,0.029690734584524703,0.006965384062086406,10.614239999999999,2.7972548750099326,16,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,spring_transition,0.0276840795298325,0.00649462699488527,9.68976,2.8570449144078953,14,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,may_july,3.3737057867031215,0.7914643017663412,348.18422400000003,9.68942747590748,92,0.12335170806748066,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,late_summer,0.6499702431702832,0.1524816558418334,100.76832000000002,6.450144680096744,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2015,fall_winter,0.18156185904114933,0.04259403133485136,31.916159999999998,5.688712521843178,25,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,winter,0.040783117864676005,0.015229407999664013,13.1328,3.105439652220148,18,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,spring_transition,0.035924349229768004,0.013415025632859347,11.34432,3.166725659164122,15,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,may_july,2.112112265207641,0.7887140834762479,248.15375999999995,8.511304705629465,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,late_summer,0.3827655683975259,0.14293397156861867,72.22176,5.299864866177856,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2016,fall_winter,0.10633349073178269,0.039707511322606324,22.826880000000003,4.658257752780217,24,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,winter,0.0293949011499542,0.008542461814127877,10.89936,2.6969382743532737,17,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,spring_transition,0.0243264754297007,0.007069524961844004,8.77824,2.7712246907923754,13,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,may_july,2.673164922853812,0.7768493304281909,294.79247999999995,9.067954931733048,92,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,late_summer,0.5450034064777535,0.15838361777968002,89.63135999999999,6.080499129743842,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2017,fall_winter,0.1691442477132032,0.04915506501615421,29.071008000000003,5.818313823628143,22,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2018,winter,0.043416724164571804,0.010943933903612976,15.432767999999998,2.81328172396378,23,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,spring_transition,0.040878433791037505,0.010304114050534236,13.282272,3.0776687746673344,18,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,may_july,3.1531830436777626,0.7948141523805118,328.023648,9.61266988798858,92,0.3570256728871345,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,late_summer,0.5756669558871698,0.14510678170565766,93.0528,6.1864549576925425,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2018,fall_winter,0.1540502355582044,0.03883101795968088,25.64352,6.00737478935049,18,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low
Yenisey,2019,winter,0.0298544541465673,0.008788796575368733,9.891936,3.0180597758181857,14,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,spring_transition,0.0370793968300341,0.010915733855881347,11.129184000000002,3.3317264617095645,14,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,may_july,2.769737673357653,0.8153778614999213,300.15619200000003,9.227654625088185,92,0.2207442149960048,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,late_summer,0.40281610118082045,0.11858427399746796,74.60639999999998,5.399216436938702,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2019,fall_winter,0.1573886010022828,0.04633333407135791,26.481600000000004,5.943319172643787,19,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2020,winter,0.05764972026284569,0.01630437251161953,15.583967999999999,3.6992966273318006,18,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,spring_transition,0.0557124516773582,0.01575647828890978,11.72448,4.751805766853511,10,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,may_july,2.7320847265710624,0.7726824503609824,306.288,8.919986178273604,92,0.08464588750406332,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,late_summer,0.5367981707306642,0.15181612849541112,89.06976,6.026716258477257,61,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2020,fall_winter,0.15359908678190298,0.0434405703430746,24.5376,6.259743690577069,16,0.0,high,True,True,False,False,meets_core_annual_criteria
Yenisey,2021,winter,0.0735615091971929,0.014934137651471594,16.90848,4.350569016090963,16,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,spring_transition,0.07584568905408699,0.015397861911289754,16.3296,4.644675255614827,14,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,may_july,3.6337272633639426,0.7377035046074489,376.15968000000004,9.660065808658565,92,0.1888873860151417,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,late_summer,0.8741741789865185,0.17747103971658337,122.98176000000001,7.108161234532026,61,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2021,fall_winter,0.2684199762055423,0.054493456113204206,36.86688000000001,7.280789049833979,18,0.0,medium,True,False,False,False,meets_core_annual_criteria
Yenisey,2022,winter,0.06849839184231571,0.01716272871995026,17.919359999999998,3.8225914230372378,20,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,spring_transition,0.036924649811093405,0.009251717167985627,9.42624,3.9172193590544997,10,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,may_july,2.6882623797961296,0.6735620605327353,300.05856000000006,8.959125777968586,92,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,late_summer,0.9448541494471501,0.23673950600491295,129.65184,7.287626226107955,61,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2022,fall_winter,0.2525735533637787,0.0632839875744135,33.48864,7.542066604191138,15,0.0,high,True,True,False,False,outside_training_year_range
Yenisey,2023,winter,0.055402567199158106,0.01216723862062939,14.01408,3.953350287650616,15,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,spring_transition,0.0429382271509492,0.009429881720360524,9.62496,4.461133048963293,9,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,may_july,3.235336014110279,0.7105285421177004,339.22368,9.537471010603632,92,0.3558262068195625,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,late_summer,0.9118057882825533,0.20024629114792164,126.57600000000001,7.203623027134341,61,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2023,fall_winter,0.30793900750041603,0.06762804639338592,41.92128000000001,7.345648975899991,20,0.0,low,False,False,False,False,low_confidence_flux_fraction_ge_0_25;annual_confidence_tier_low;outside_training_year_range
Yenisey,2024,winter,0.067748696370754,0.01415037349191703,17.400959999999998,3.893388432060927,19,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,spring_transition,0.029089046724170398,0.006075701787946531,7.48224,3.8877457451472917,8,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,may_july,3.335100624929466,0.6965878607850269,347.49216,9.59762840384505,92,0.3063694070605586,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,late_summer,0.9862067934637966,0.20598469365977098,133.34976,7.395639808154132,61,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2024,fall_winter,0.3696222009389071,0.07720137027533673,49.96512,7.397604587738573,24,0.0,medium,True,False,False,False,outside_training_year_range
Yenisey,2025,winter,0.1081311712287587,0.13319067653142383,24.546240000000004,4.405203046526059,23,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,spring_transition,0.054579614143353404,0.06722849341193397,12.20832,4.470690000209204,11,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,may_july,0.47242241771387894,0.5819067777487233,48.33216,9.77449420249125,13,0.24827183582788886,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,late_summer,0.0422889681436152,0.0520894781112471,5.95296,7.103855585056073,3,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
Yenisey,2025,fall_winter,0.1344302349952903,0.16558457419666794,19.63872,6.845162770042593,11,0.0,medium,False,False,False,False,outside_core_2003_2024_period;outside_training_year_range
