river,analysis_cohort,metric,unit,n_years,year_min,year_max,mean_value,median_value,slope_ols_per_year,intercept_ols,slope_ols_p_value,slope_ols_r2,slope_theilsen_per_year,kendall_tau,kendall_p_value,slope_percent_per_year,total_change_percent_over_period,trend_direction,detectable_trend,trend_language,month
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,8.832842833009693,9.029804395124517,0.03653785736659208,-64.73613297462347,0.24846778269472114,0.06599185851538757,0.035220880881788985,0.16883116883116883,0.2876167582552455,0.4136590909332665,8.686840909598597,flat_or_uncertain,False,no detectable trend,6
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.20667967078463037,0.2061066587144486,0.002732822606379653,-5.2958586471608005,0.19098563085716996,0.08391584330379122,0.003034357108043391,0.20346320346320346,0.19701520944492798,1.322250319058897,27.767256700236835,flat_or_uncertain,False,no detectable trend,7
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.14660517655759647,0.14918776923399762,-0.000634293960501507,1.4237560660273807,0.5432102960537346,0.018769611804877347,-0.00018794396611321502,-0.0303030303030303,0.8672669832921104,-0.43265454562739347,-9.085745458175262,flat_or_uncertain,False,no detectable trend,7
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,32.95066254545455,33.122908800000005,0.24128007408243932,-452.866766619537,0.21157831240924413,0.07687491818109612,0.2793916799999998,0.2121212121212121,0.17796763426213033,0.732246502629803,15.37717655522586,flat_or_uncertain,False,no detectable trend,7
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,6.139368793090119,6.2291751571572975,0.02980635231087321,-53.87572158485309,0.2885320851606947,0.05610563138095498,0.0410684695863581,0.18614718614718614,0.23937855648715442,0.485495387480556,10.195403137091677,flat_or_uncertain,False,no detectable trend,7
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.1576841432235484,0.1536491517901283,0.0025385731508509837,-4.953732896014907,0.10504755237236325,0.12597365930341323,0.002730125362733793,0.29004329004329005,0.06215800261753044,1.6099102287362246,33.80811480346072,flat_or_uncertain,False,no detectable trend,8
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.11508443864297711,0.106703896935815,-0.00022929794541263747,0.5767758517313226,0.8562140592091311,0.0016817099306797095,-0.00014698428593005325,-0.0303030303030303,0.8672669832921104,-0.19924322359861474,-4.184107695570909,flat_or_uncertain,False,no detectable trend,8
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,30.561910690909087,30.3057504,0.26319684155844153,-499.38492978701294,0.102656361121194,0.12761082624068215,0.28628640000000044,0.29004329004329005,0.06215800261753044,0.8611923652951835,18.085039671198857,flat_or_uncertain,False,no detectable trend,8
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.050642129165882,5.06993435705677,0.041582156778730006,-78.67503054480699,0.09153096950018666,0.13577227512295414,0.04529846208585915,0.2813852813852814,0.07075900338074485,0.8233043584419895,17.28939152728178,flat_or_uncertain,False,no detectable trend,8
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.15604605478404943,0.15118567529173435,0.0052211084182353495,-10.356655745332827,0.0009435504391290442,0.4287501675676139,0.0057019581635079026,0.47186147186147187,0.0017126765454685755,3.3458765910235853,70.26340841149529,increasing,True,detectable increasing trend,9
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.11150283854483431,0.1120524793202991,0.0017933761234678882,-3.499459986057759,0.1005778305153824,0.12906559933106052,0.001811459754808691,0.24675324675324675,0.11503559714073973,1.6083681338271827,33.77573081037084,flat_or_uncertain,False,no detectable trend,9
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,29.091645818181817,28.845028799999998,0.5369331658949748,-1052.02328371135,0.0010432240324230986,0.423291437682576,0.5764275692307697,0.4805194805194805,0.0013759591555648288,1.8456610163987353,38.75888134437344,increasing,True,detectable increasing trend,9
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,5.203733574708459,5.241611306520262,0.08964211604369889,-175.29066707927925,0.001529195806500815,0.4020807387282681,0.0875335205043873,0.4632034632034632,0.002121217969693062,1.722649992678019,36.17564984623839,increasing,True,detectable increasing trend,9
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.11413032269690615,0.1153395905789184,0.003216821143898848,-6.3629390505434245,0.02385742976912359,0.23015148154263232,0.00289032604274114,0.2813852813852814,0.07075900338074485,2.8185508179466927,59.189567176880544,increasing,True,detectable increasing trend,10
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.08065181180271386,0.0796193707965797,0.0013415290929972685,-2.6205170169472862,0.16011736856601452,0.09618490984277897,0.0010951770867922625,0.1774891774891775,0.26275316600189397,1.6633589041729715,34.9305369876324,flat_or_uncertain,False,no detectable trend,10
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,22.160743854545455,22.5059904,0.3495500070016941,-681.6581952433656,0.020945222694684823,0.23902410392114626,0.29364479999999676,0.26406926406926406,0.09079907642795323,1.5773387811167576,33.12411440345191,increasing,True,detectable increasing trend,10
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,4.938893227137907,5.124467204613806,0.08305819326880015,-162.2987789195912,0.016587939127499438,0.25476095898241086,0.06649350732425852,0.2813852813852814,0.07075900338074485,1.6817167217225395,35.31605115617333,increasing,True,detectable increasing trend,10
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.0442052923916838,0.041477826541516605,0.002556550664497391,-5.103409470573813,0.00028208149862882654,0.4908463066138299,0.002321186148133199,0.5411255411255411,0.00025589009347005374,5.783358792980967,121.4505346526003,increasing,True,detectable increasing trend,11
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.030774564572900995,0.028123112634846632,0.0013591519217003062,-2.7058778297706656,0.004656315558541273,0.33647568563835106,0.0013686853518253236,0.48917748917748916,0.0010998286819635821,4.416478155135712,92.74604125784995,increasing,True,detectable increasing trend,11
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,11.215497599999999,11.106244799999999,0.30488398780350084,-602.6684118423489,0.00023357484622729704,0.4999738267958227,0.29725920000000094,0.5411255411255411,0.00025589009347005374,2.7184169501627897,57.08675595341859,increasing,True,detectable increasing trend,11
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,3.660215611740023,3.734530102597523,0.1258909412369564,-249.8211945688717,0.0004501983562240524,0.4675699556004354,0.12477468884931762,0.5411255411255411,0.00025589009347005374,3.439440584679364,72.22825227826665,increasing,True,detectable increasing trend,11
Yukon,core_2003_2024,monthly_flux_TgC,Tg C/year,22,2003,2024,0.027890618759633893,0.023130783810873454,0.0024610366085923603,-4.927406592641083,6.231910955718942e-07,0.7191684419208261,0.002241460595928453,0.7402597402597402,7.924322087825826e-08,8.823886733392303,185.30162140123838,increasing,True,detectable increasing trend,12
Yukon,core_2003_2024,monthly_fraction_of_annual,fraction/year,22,2003,2024,0.01910806978534953,0.015834719089913428,0.0013842311954905182,-2.7680414423348085,2.2995857023177348e-06,0.6807727453490131,0.0012291269824179223,0.645021645021645,6.8601220585193396e-06,7.244223048378391,152.12868401594622,increasing,True,detectable increasing trend,12
Yukon,core_2003_2024,monthly_Q_volume_km3,km3/year,22,2003,2024,7.38699970909091,6.9584832,0.2898557054771316,-576.2374632691135,1.6987246706524843e-07,0.7528978008968581,0.2802047999999999,0.7316017316017316,1.261986798158992e-07,3.9238624190064173,82.40111079913477,increasing,True,detectable increasing trend,12
Yukon,core_2003_2024,monthly_flow_weighted_DOC,mg C/L/year,22,2003,2024,3.4171797998257305,3.3134272838476497,0.17550762121344413,-349.96741551344405,6.307188833643634e-08,0.775906971851495,0.18550238274052408,0.7402597402597402,7.924322087825826e-08,5.136037068415149,107.85677843671814,increasing,True,detectable increasing trend,12
